Degree0,XCoordinate0,YCoordinate0,Degree1,XCoordinate1,YCoordinate1,Degree0_rad,Degree1_rad,d,cosb,cosb_ref,delta_cos,min,d,cosb,cosb_ref,delta_cos,min
299.14,79.54483876,-143.5715337,299.14,89.81587614,-162.1098652,5.220977924,5.220977924,,0.50639284,0.48694527,0.01944757,,,0.570547679,0.48694527,0.083602409,
299.25,79.99776459,-143.7376928,299.25,90.12678141,-161.9372202,5.222897787,5.222897787,,0.508145762,0.488621241,0.01952452,,,0.572522678,0.488621241,0.083901437,
299.36,80.2734338,-143.5839214,299.36,90.43735482,-161.7639788,5.224817649,5.224817649,,0.509896813,0.490295412,0.019601401,,,0.574495569,0.490295412,0.084200157,
299.48,80.57382671,-143.4155679,299.48,101.6729079,-180.9704022,5.226912044,5.226912044,,0.573244228,0.492119719,0.08112451,,,0.64586846,0.492119719,0.153748742,
299.59,80.84887674,-143.2606917,299.59,102.2478196,-181.1786873,5.228831906,5.228831906,,0.57648565,0.493790104,0.082695547,,,0.649520538,0.493790104,0.155730434,
299.7,81.12362908,-143.1052881,299.7,102.8249726,-181.3873158,5.230751768,5.230751768,,0.579739709,0.495458668,0.084281041,,,0.653186853,0.495458668,0.157728184,
299.81,81.48852435,-143.1081889,299.81,103.1728452,-181.1896723,5.23267163,5.23267163,,0.581701057,0.497125407,0.08457565,,,0.655396684,0.497125407,0.158271277,
299.93,81.87859203,-143.0957587,299.93,103.7842816,-181.3794077,5.234766026,5.234766026,,0.58514841,0.498941577,0.086206833,,,0.659280781,0.498941577,0.160339204,
300.04,82.15302597,-142.9383795,300.04,104.3107453,-181.4906841,5.236685888,5.236685888,,0.588116677,0.500604478,0.087512199,,,0.662625097,0.500604478,0.162020619,
300.15,82.33587664,-142.6223571,300.15,104.80035,-181.5353592,5.23860575,5.23860575,,0.590877127,0.502265533,0.088611594,,,0.665735269,0.502265533,0.163469736,
300.26,82.60940134,-142.4641012,300.26,105.148503,-181.3339249,5.240525612,5.240525612,,0.592840056,0.503924737,0.088915319,,,0.667946881,0.503924737,0.164022144,
300.38,82.90744498,-142.2908602,300.38,105.6706712,-181.3585103,5.242620007,5.242620007,,0.595784104,0.505732659,0.090051445,,,0.67126391,0.505732659,0.165531251,
300.49,83.2725495,-142.2890807,300.49,106.0184833,-181.1554062,5.244539869,5.244539869,,0.597745111,0.507387973,0.090357139,,,0.673473357,0.507387973,0.166085384,
300.6,83.54543296,-142.1290281,300.6,106.5099393,-181.1966689,5.246459731,5.246459731,,0.600516,0.509041416,0.091474584,,,0.676595289,0.509041416,0.167553873,
300.71,83.8180088,-141.9684521,300.71,106.8574393,-180.9919547,5.248379594,5.248379594,,0.602475247,0.510692983,0.091782265,,,0.678802753,0.510692983,0.16810977,
300.83,84.11501222,-141.7926822,300.83,107.5269797,-181.2582374,5.250473989,5.250473989,,0.606250198,0.512492545,0.093757653,,,0.683055951,0.512492545,0.170563406,
300.94,84.3869416,-141.6310139,300.94,107.8745959,-181.0515715,5.252393851,5.252393851,,0.6082101,0.514140169,0.094069931,,,0.685264154,0.514140169,0.171123984,
301.05,84.65856025,-141.468824,301.05,108.221815,-180.844239,5.254313713,5.254313713,,0.610167764,0.515785898,0.094381865,,,0.687469833,0.515785898,0.171683935,
301.16,84.92986717,-141.3061133,301.16,108.5686355,-180.6362405,5.256233575,5.256233575,,0.61212318,0.517429726,0.094693453,,,0.689672981,0.517429726,0.172243255,
301.27,85.20086138,-141.1428823,301.27,109.0628192,-180.6723594,5.258153437,5.258153437,,0.614909448,0.519071647,0.0958378,,,0.692812241,0.519071647,0.173740593,
301.39,85.49613358,-140.9642194,301.39,109.4407874,-180.4436589,5.260247833,5.260247833,,0.617040478,0.520860651,0.096179827,,,0.695213251,0.520860651,0.1743526,
301.5,85.86134441,-140.9556533,301.5,109.7868371,-180.2333221,5.262167695,5.262167695,,0.618991549,0.522498565,0.096492984,,,0.697411502,0.522498565,0.174912938,
301.61,86.1316644,-140.7906355,301.61,109.9832703,-179.7784199,5.264087557,5.264087557,,0.620099063,0.524134552,0.095964511,,,0.698659328,0.524134552,0.174524775,
301.72,86.49756067,-140.781173,301.72,110.3280424,-179.5670433,5.266007419,5.266007419,,0.62204293,0.525768608,0.096274322,,,0.700849463,0.525768608,0.175080855,
301.84,86.79207286,-140.5997964,301.84,110.7036941,-179.3356967,5.268101814,5.268101814,,0.6241609,0.527549004,0.096611896,,,0.703235758,0.527549004,0.175686754,
301.95,87.06170829,-140.4329933,301.95,111.0476154,-179.1229386,5.270021676,5.270021676,,0.62609997,0.529179001,0.096920969,,,0.705420489,0.529179001,0.176241488,
302.06,87.42773336,-140.4210031,302.06,111.3911277,-178.9095209,5.271941539,5.271941539,,0.628036734,0.530807047,0.097229687,,,0.707602621,0.530807047,0.176795574,
302.17,87.69702454,-140.2529806,302.17,111.7342299,-178.6954444,5.273861401,5.273861401,,0.629971186,0.532433137,0.097538049,,,0.709782149,0.532433137,0.177349012,
302.29,88.08765351,-140.2238637,302.29,112.108054,-178.4611561,5.275955796,5.275955796,,0.632078852,0.534204815,0.097874037,,,0.712156835,0.534204815,0.177952019,
302.4,88.45397957,-140.2089875,302.4,112.2980352,-178.0043575,5.277875658,5.277875658,,0.633149989,0.535826795,0.097323194,,,0.713363674,0.535826795,0.177536879,
302.51,88.72286203,-140.0389961,302.51,112.6393988,-177.7885425,5.27979552,5.27979552,,0.635074639,0.5374468,0.097627839,,,0.715532157,0.5374468,0.178085357,
302.62,88.99141779,-139.868489,302.62,112.8274661,-177.3317876,5.281715382,5.281715382,,0.636134985,0.539064824,0.097070161,,,0.716726838,0.539064824,0.177662015,
302.74,89.28401397,-139.681894,302.74,128.9309558,-201.7082265,5.283809777,5.283809777,,0.72692842,0.540827674,0.186100746,,,0.819022881,0.540827674,0.278195207,
302.85,89.55188346,-139.5103109,302.85,142.9259409,-222.6602242,5.28572964,5.28572964,,0.805833849,0.542441537,0.263392312,,,0.907924828,0.542441537,0.365483292,
302.96,89.81942321,-139.338214,302.96,143.2306354,-222.195826,5.287649502,5.287649502,,0.807551754,0.5440534,0.263498354,,,0.909860374,0.5440534,0.365806974,
303.07,90.08663223,-139.1656041,303.07,143.6567406,-221.9205734,5.289569364,5.289569364,,0.809954186,0.545663258,0.264290929,,,0.912567171,0.545663258,0.366903913,
303.19,90.37775463,-138.976718,303.19,143.8741251,-221.2397707,5.291663759,5.291663759,,0.811179827,0.547417172,0.263762655,,,0.913948088,0.547417172,0.366530915,
303.3,90.64426896,-138.8030373,303.3,144.2983945,-220.9632851,5.293583621,5.293583621,,0.813571909,0.549022818,0.264549091,,,0.916643223,0.549022818,0.367620405,
303.41,90.91044952,-138.6288456,303.41,144.7221326,-220.6859858,5.295503483,5.295503483,,0.815960996,0.55062644,0.265334556,,,0.919334983,0.55062644,0.368708543,
303.52,91.17629534,-138.4541434,303.52,144.8975447,-220.0315922,5.297423346,5.297423346,,0.816949991,0.552228033,0.264721958,,,0.920449273,0.552228033,0.36822124,
303.64,91.56710073,-138.4159169,303.64,145.1088202,-219.3513854,5.299517741,5.299517741,,0.818141188,0.553972903,0.264168285,,,0.921791383,0.553972903,0.36781848,
303.75,92.03513714,-138.5449393,303.75,145.4050707,-218.8852791,5.301437603,5.301437603,,0.819811484,0.555570233,0.264241251,,,0.923673289,0.555570233,0.368103056,
303.86,92.30081988,-138.3680791,303.86,145.700383,-218.4193178,5.303357465,5.303357465,,0.821476491,0.557165515,0.264310976,,,0.925549235,0.557165515,0.36838372,
303.97,92.6678794,-138.3425608,303.97,146.1192369,-218.139333,5.305277327,5.305277327,,0.82383804,0.558758744,0.265079297,,,0.928209969,0.558758744,0.369451225,
304.09,93.26103548,-138.5997087,304.09,146.5755547,-217.8329791,5.307371722,5.307371722,,0.826410816,0.560494462,0.265916353,,,0.931108688,0.560494462,0.370614226,
304.2,93.52682106,-138.4204961,304.2,146.9932819,-217.551316,5.309291585,5.309291585,,0.828766012,0.562083378,0.266682635,,,0.933762265,0.562083378,0.371678887,
304.31,93.79226226,-138.2407738,304.31,147.4104678,-217.2688518,5.311211447,5.311211447,,0.831118157,0.563670222,0.267447936,,,0.936412403,0.563670222,0.372742181,
304.42,94.05735811,-138.0605425,304.42,147.8271109,-216.9855877,5.313131309,5.313131309,,0.833467242,0.565254988,0.268212254,,,0.939059092,0.565254988,0.373804104,
304.54,94.34615855,-137.8633467,304.54,148.0286971,-216.306969,5.315225704,5.315225704,,0.834603809,0.566981447,0.267622362,,,0.940339651,0.566981447,0.373358204,
304.65,94.61052913,-137.6820532,304.65,148.4434934,-216.0225203,5.317145566,5.317145566,,0.836942481,0.568561851,0.268380631,,,0.942974609,0.568561851,0.374412759,
304.76,94.87455135,-137.5002527,304.76,149.7303324,-217.0019068,5.319065428,5.319065428,,0.844197836,0.570140158,0.274057678,,,0.951149144,0.570140158,0.381008986,
304.87,95.13822422,-137.317946,304.87,150.146459,-216.7141916,5.320985291,5.320985291,,0.846544009,0.571716365,0.274827644,,,0.953792553,0.571716365,0.382076188,
304.99,95.52998563,-137.2686727,304.99,149.8356282,-215.3013807,5.323079686,5.323079686,,0.844791507,0.573433459,0.271358048,,,0.951818027,0.573433459,0.378384568,
305.1,95.79321293,-137.0851087,305.1,150.2484915,-215.0134666,5.324999548,5.324999548,,0.84711928,0.575005252,0.272114028,,,0.954440706,0.575005252,0.379435454,
305.21,96.16106608,-137.0506574,305.21,150.5335282,-214.5433683,5.32691941,5.32691941,,0.848726352,0.576574926,0.272151426,,,0.956251377,0.576574926,0.379676451,
305.32,96.42387386,-136.8658828,305.32,150.8172066,-214.0728152,5.328839272,5.328839272,,0.850325765,0.578142475,0.27218329,,,0.95805342,0.578142475,0.379910945,
305.44,96.8156312,-136.8127682,305.44,151.1372262,-213.5760728,5.330933667,5.330933667,,0.852130075,0.579850098,0.272279977,,,0.960086317,0.579850098,0.380236219,
305.55,97.07798129,-136.626738,305.55,151.5467764,-213.2856642,5.332853529,5.332853529,,0.854439169,0.581413184,0.273025984,,,0.96268795,0.581413184,0.381274765,
305.66,97.33997393,-136.4402048,305.66,150.6453675,-211.1576976,5.334773392,5.334773392,,0.849356915,0.582974128,0.266382788,,,0.956961827,0.582974128,0.373987699,
305.77,97.70781155,-136.4014305,305.77,150.6584583,-210.3212517,5.336693254,5.336693254,,0.849430723,0.584532923,0.2648978,,,0.957044985,0.584532923,0.372512062,
305.89,97.99313092,-136.1965967,305.89,151.0984004,-210.0054128,5.338787649,5.338787649,,0.85191117,0.586230969,0.265680201,,,0.959839679,0.586230969,0.37360871,
306,98.25429648,-136.0083082,306,151.3704403,-209.5342211,5.340707511,5.340707511,,0.853444964,0.587785252,0.265659712,,,0.96156779,0.587785252,0.373782537,
306.11,98.51510026,-135.8195188,306.11,151.7722342,-209.2433725,5.342627373,5.342627373,,0.855710327,0.589337369,0.266372958,,,0.964120151,0.589337369,0.374782782,
306.22,98.77554129,-135.6302293,306.22,152.0424598,-208.7718621,5.344547235,5.344547235,,0.857233892,0.590887314,0.266346578,,,0.965836736,0.590887314,0.374949422,
306.34,99.05924395,-135.4231622,306.34,152.4791554,-208.4531294,5.346641631,5.346641631,,0.859696035,0.592575679,0.267120356,,,0.968610808,0.592575679,0.376035129,
306.45,99.31892341,-135.2328293,306.45,152.0860954,-207.0807079,5.348561493,5.348561493,,0.857479915,0.594121063,0.263358852,,,0.966113927,0.594121063,0.371992865,
306.56,99.57823718,-135.0419985,306.56,152.3507646,-206.6089168,5.350481355,5.350481355,,0.858972152,0.595664257,0.263307894,,,0.967795216,0.595664257,0.372130959,
306.67,99.83718428,-134.8506704,306.67,152.7469435,-206.3161924,5.352401217,5.352401217,,0.861205857,0.597205256,0.2640006,,,0.970311909,0.597205256,0.373106652,
306.79,100.3377305,-134.9351937,306.79,152.779795,-205.4598118,5.354495612,5.354495612,,0.861391077,0.598883835,0.262507242,,,0.970520595,0.598883835,0.371636759,
306.9,100.7058132,-134.8888648,306.9,153.0402926,-204.9874846,5.356415474,5.356415474,,0.862859795,0.600420225,0.262439569,,,0.972175384,0.600420225,0.371755158,
307.01,100.9644644,-134.6953733,307.01,153.4333588,-204.6934401,5.358335337,5.358335337,,0.86507595,0.601954402,0.263121548,,,0.974672303,0.601954402,0.372717901,
307.12,101.3325278,-134.6472632,307.12,153.82586,-204.3986419,5.360255199,5.360255199,,0.867288919,0.60348636,0.263802559,,,0.977165633,0.60348636,0.373679273,
307.24,101.6141672,-134.4348455,307.24,153.9853944,-203.7216196,5.362349594,5.362349594,,0.868188394,0.60515505,0.263033343,,,0.978179062,0.60515505,0.373024012,
307.35,101.8719455,-134.2396119,307.35,154.1078273,-203.0723457,5.364269456,5.364269456,,0.868878685,0.606682351,0.262196334,,,0.978956807,0.606682351,0.372274456,
307.46,102.1293486,-134.0438839,307.46,154.4972166,-202.7762562,5.366189318,5.366189318,,0.871074109,0.608207416,0.262866694,,,0.981430369,0.608207416,0.373222953,
307.57,102.3863758,-133.8476624,307.57,153.7915643,-201.0486378,5.36810918,5.36810918,,0.867095556,0.609730238,0.257365318,,,0.976947773,0.609730238,0.367217535,
307.69,102.666339,-133.6330404,307.69,154.2120889,-200.7262605,5.370203575,5.370203575,,0.869466525,0.611388936,0.258077588,,,0.97961912,0.611388936,0.368230183,
307.8,103.0345662,-133.5809798,307.8,154.5969761,-200.4299752,5.372123438,5.372123438,,0.871636566,0.612907054,0.258729512,,,0.982064083,0.612907054,0.369157029,
307.91,103.2907034,-133.3830221,307.91,154.5726961,-199.6053146,5.3740433,5.3740433,,0.871499672,0.614422912,0.25707676,,,0.981909846,0.614422912,0.367486934,
308.02,103.5464603,-133.1845733,308.02,154.9554317,-199.3083395,5.375963162,5.375963162,,0.873657582,0.615936505,0.257721077,,,0.984341141,0.615936505,0.368404636,
308.14,103.9377589,-133.1118913,308.14,155.0990383,-198.6335529,5.378057557,5.378057557,,0.874467253,0.617585109,0.256882144,,,0.98525339,0.617585109,0.367668281,
308.25,104.1929943,-132.9122014,308.25,155.3430004,-198.1609251,5.379977419,5.379977419,,0.875842741,0.619093949,0.256748792,,,0.986803138,0.619093949,0.367709189,
308.36,104.5610026,-132.8557993,308.36,155.7229629,-197.8624745,5.381897281,5.381897281,,0.877985016,0.620600508,0.257384509,,,0.989216818,0.620600508,0.36861631,
308.47,104.8157454,-132.6549139,308.47,155.9651465,-197.3896478,5.383817144,5.383817144,,0.879350477,0.622104779,0.257245698,,,0.990755268,0.622104779,0.36865049,
308.59,105.0932065,-132.4352091,308.59,156.1030006,-196.7161742,5.385911539,5.385911539,,0.880127715,0.623743186,0.256384529,,,0.991630975,0.623743186,0.367887788,
308.7,105.3471414,-132.2333032,308.7,155.2218574,-194.8367907,5.387831401,5.387831401,,0.875159722,0.625242656,0.249917066,,,0.986033588,0.625242656,0.360790931,
308.81,105.6006883,-132.0309104,308.81,155.5954415,-194.5385786,5.389751263,5.389751263,,0.877266035,0.626739822,0.250526213,,,0.988406749,0.626739822,0.361666927,
308.92,105.8538463,-131.8280315,308.92,155.6902245,-193.893151,5.391671125,5.391671125,,0.877800433,0.628234677,0.249565756,,,0.98900885,0.628234677,0.360774172,
309.04,106.2449222,-131.7491929,309.04,156.095766,-193.5668149,5.39376552,5.39376552,,0.880086926,0.629862788,0.250224138,,,0.991585017,0.629862788,0.36172223,
309.15,106.4975385,-131.5450783,309.15,156.1883158,-192.9228084,5.395685383,5.395685383,,0.880608733,0.631352795,0.249255937,,,0.992172932,0.631352795,0.360820137,
309.26,106.8655331,-131.4829184,309.26,156.5582254,-192.6227454,5.397605245,5.397605245,,0.882694328,0.632840476,0.249853852,,,0.994522751,0.632840476,0.361682275,
309.37,107.2335553,-131.4196762,309.37,156.2283925,-191.4651127,5.399525107,5.399525107,,0.88083469,0.634325824,0.246508866,,,0.992427516,0.634325824,0.358101692,
309.49,107.5084253,-131.1949128,309.49,156.6288502,-191.1376553,5.401619502,5.401619502,,0.883092519,0.635943537,0.247148982,,,0.994971389,0.635943537,0.359027853,
309.6,107.7599757,-130.9883747,309.6,156.8556713,-190.6669829,5.403539364,5.403539364,,0.884371364,0.63742399,0.246947374,,,0.996412251,0.63742399,0.358988261,
309.71,108.0111293,-130.7813542,309.71,156.5209889,-189.5177565,5.405459226,5.405459226,,0.882484384,0.638902093,0.243582291,,,0.99428621,0.638902093,0.355384116,
309.82,108.2618852,-130.5738522,309.82,156.7443371,-189.0481759,5.407379089,5.407379089,,0.883743648,0.640377842,0.243365806,,,0.99570501,0.640377842,0.355327168,
309.94,108.5349824,-130.3469381,309.94,156.7199292,-188.2154717,5.409473484,5.409473484,,0.883606034,0.641985058,0.241620976,,,0.995549961,0.641985058,0.353564903,
310.05,108.9030011,-130.2797107,310.05,157.080805,-187.9143973,5.411393346,5.411393346,,0.885640695,0.643455865,0.242184831,,,0.997842394,0.643455865,0.354386529,
310.16,109.1527928,-130.0704982,310.16,157.4411024,-187.6126309,5.413313208,5.413313208,,0.887672096,0.6449243,0.242747796,,,1.000131152,0.6449243,0.355206852,
310.27,109.9871669,-130.5551855,310.27,157.8008201,-187.3101737,5.41523307,5.41523307,,0.889700228,0.646390359,0.243309869,,,1.002416228,0.646390359,0.356025869,
310.39,110.2602212,-130.3246598,310.39,156.9282857,-185.4850753,5.417327465,5.417327465,,0.884780773,0.647986978,0.236793795,,,0.996873528,0.647986978,0.34888655,
310.5,110.7468522,-130.3915951,310.5,157.2839218,-185.183606,5.419247327,5.419247327,,0.886785893,0.649448048,0.237337844,,,0.999132676,0.649448048,0.349684627,
310.61,110.9968551,-130.1788442,310.61,157.3588683,-184.552937,5.42116719,5.42116719,,0.88720845,0.650906725,0.236301725,,,0.999608767,0.650906725,0.348702042,
310.72,111.2464493,-129.9656141,310.72,157.1518824,-183.5954407,5.423087052,5.423087052,,0.886041438,0.652363003,0.233678435,,,0.998293907,0.652363003,0.345930904,
310.84,111.5182668,-129.7324536,310.84,157.115326,-182.776843,5.425181447,5.425181447,,0.885835329,0.653948927,0.231886402,,,0.998061685,0.653948927,0.344112758,
310.95,111.7670035,-129.5182237,310.95,154.4008797,-178.9233589,5.427101309,5.427101309,,0.87053095,0.655400171,0.215130779,,,0.980818397,0.655400171,0.325418226,
311.06,112.0153286,-129.3035169,311.06,154.7439292,-178.6267515,5.429021171,5.429021171,,0.872465105,0.656848999,0.215616106,,,0.98299759,0.656848999,0.32614859,
311.17,112.2632413,-129.088334,311.17,154.6579309,-177.8367915,5.430941033,5.430941033,,0.871980236,0.658295406,0.21368483,,,0.982451293,0.658295406,0.324155886,
311.29,112.5332201,-128.853047,311.29,150.91337,-172.7991747,5.433035429,5.433035429,,0.850867946,0.659870538,0.190997409,,,0.95866429,0.659870538,0.298793752,
311.4,113.0221374,-128.9127474,311.4,150.9512933,-172.1746411,5.434955291,5.434955291,,0.851081762,0.661311865,0.189769897,,,0.958905194,0.661311865,0.297593329,
311.51,113.3903036,-128.8331184,311.51,151.2813992,-171.8846656,5.436875153,5.436875153,,0.85294294,0.662750756,0.190192184,,,0.961002164,0.662750756,0.298251408,
311.62,113.6373111,-128.6152979,311.62,151.1687465,-171.0935711,5.438795015,5.438795015,,0.85230779,0.664187203,0.188120587,,,0.960286547,0.664187203,0.296099344,
311.74,113.9062966,-128.3771355,311.74,151.5265709,-170.7767499,5.44088941,5.44088941,,0.854325247,0.665751444,0.188573803,,,0.962559596,0.665751444,0.296808152,
311.85,114.1524282,-128.1583258,311.85,151.5588841,-170.1543554,5.442809272,5.442809272,,0.854507433,0.667182767,0.187324666,,,0.962764863,0.667182767,0.295582096,
311.96,114.5207366,-128.0761527,311.96,151.8851122,-169.8632176,5.444729135,5.444729135,,0.856346747,0.66861163,0.187735117,,,0.964837199,0.66861163,0.296225568,
312.07,114.7662895,-127.8561644,312.07,152.0626685,-169.4064487,5.446648997,5.446648997,,0.857347831,0.670038029,0.187309802,,,0.96596511,0.670038029,0.295927081,
312.19,115.156698,-127.7521098,312.19,152.1213775,-168.7598486,5.448743392,5.448743392,,0.857678839,0.671591284,0.186087555,,,0.966338054,0.671591284,0.29474677,
312.3,115.5247726,-127.6669896,312.3,151.3961949,-167.3086733,5.450663254,5.450663254,,0.853590172,0.673012514,0.180577658,,,0.961731393,0.673012514,0.28871888,
312.41,115.7695386,-127.4450755,312.41,151.7169627,-167.017853,5.452583116,5.452583116,,0.8553987,0.674431262,0.180967438,,,0.963769043,0.674431262,0.289337781,
312.52,116.0138782,-127.2226921,312.52,152.0371719,-166.7264177,5.454502978,5.454502978,,0.857204078,0.675847525,0.181356553,,,0.965803145,0.675847525,0.28995562,
312.64,116.2799433,-126.9795578,312.64,152.2364254,-166.2446113,5.456597373,5.456597373,,0.858327494,0.677389697,0.180937796,,,0.967068886,0.677389697,0.289679189,
312.75,116.5233888,-126.7561959,312.75,152.2558297,-165.6265749,5.458517236,5.458517236,,0.858436897,0.678800746,0.179636152,,,0.96719215,0.678800746,0.288391405,
312.86,116.7664052,-126.5323672,312.86,152.4234764,-165.1716799,5.460437098,5.460437098,,0.85938211,0.680209292,0.179172818,,,0.968257111,0.680209292,0.28804782,
312.97,117.0089916,-126.3080727,312.97,152.7401417,-164.8788923,5.46235696,5.46235696,,0.861167507,0.681615331,0.179552177,,,0.970268701,0.681615331,0.28865337,
313.09,117.2731399,-126.0628573,313.09,151.6958294,-163.0655554,5.464451355,5.464451355,,0.855279548,0.683146326,0.172133222,,,0.963634796,0.683146326,0.28048847,
313.2,117.6406171,-125.9722928,313.2,152.0084546,-162.7741679,5.466371217,5.466371217,,0.857042166,0.684547106,0.17249506,,,0.965620721,0.684547106,0.281073615,
313.31,117.8821272,-125.7463217,313.31,152.0162015,-162.1575607,5.468291079,5.468291079,,0.857085844,0.685945363,0.171140482,,,0.965669932,0.685945363,0.27972457,
313.42,118.1232032,-125.5198877,313.42,152.3270838,-161.8655601,5.470210942,5.470210942,,0.858838637,0.687341091,0.171497545,,,0.967644786,0.687341091,0.280303694,
313.54,118.3856992,-125.2723416,313.54,152.6655884,-161.5463343,5.472305337,5.472305337,,0.860747167,0.688860815,0.171886352,,,0.969795107,0.688860815,0.280934292,
313.65,118.6258648,-125.0449421,313.65,152.8225671,-161.0920948,5.474225199,5.474225199,,0.861632232,0.69025124,0.171380992,,,0.970792301,0.69025124,0.280541061,
313.76,118.8655936,-124.8170822,313.76,152.9788339,-160.6383404,5.476145061,5.476145061,,0.862513283,0.691639122,0.170874161,,,0.971784972,0.691639122,0.280145851,
313.87,119.1048847,-124.5887626,313.87,152.8228774,-159.8592135,5.478064923,5.478064923,,0.861633981,0.693024454,0.168609528,,,0.970794272,0.693024454,0.277769819,
313.99,119.3654293,-124.3391636,313.99,153.0033509,-159.3787144,5.480159318,5.480159318,,0.862651513,0.694532811,0.168118701,,,0.971940715,0.694532811,0.277407903,
314.1,120.6134058,-125.1575261,314.1,153.4630363,-159.2447691,5.482079181,5.482079181,,0.865243275,0.695912797,0.169330478,,,0.974860827,0.695912797,0.27894803,
314.21,120.853347,-124.9258521,314.21,153.7683266,-158.9499976,5.483999043,5.483999043,,0.866964539,0.697290217,0.169674322,,,0.976800157,0.697290217,0.279509941,
314.32,121.0928432,-124.6937181,314.32,153.6089651,-158.176755,5.485918905,5.485918905,,0.866066039,0.698665067,0.167400973,,,0.975787827,0.698665067,0.27712276,
314.44,121.3536032,-124.4399574,314.44,153.7848268,-157.6959957,5.4880133,5.4880133,,0.867057569,0.700161966,0.166895603,,,0.976904974,0.700161966,0.276743008,
314.55,121.8481315,-124.468334,314.55,154.0871445,-157.4006095,5.489933162,5.489933162,,0.868762073,0.701531426,0.167230647,,,0.978825421,0.701531426,0.277293995,
314.66,122.086748,-124.234292,314.66,154.388895,-157.1046438,5.491853024,5.491853024,,0.870463379,0.7028983,0.167565079,,,0.980742265,0.7028983,0.277843965,
314.77,122.3249148,-123.9997925,314.77,154.5347279,-156.6506236,5.493772887,5.493772887,,0.871285603,0.704262583,0.16702302,,,0.981668656,0.704262583,0.277406073,
314.89,122.8432074,-124.0048912,314.89,154.862311,-156.3267879,5.495867282,5.495867282,,0.873132556,0.705747931,0.167384625,,,0.9837496,0.705747931,0.278001669,
315,123.0809327,-123.7689406,315,155.0058629,-155.8723274,5.497787144,5.497787144,,0.873941919,0.707106781,0.166835138,,,0.984661501,0.707106781,0.27755472,
315.11,123.3182048,-123.5325343,315.11,155.1487272,-155.4183787,5.499707006,5.499707006,,0.874747406,0.708463025,0.166284381,,,0.985569034,0.708463025,0.27710601,
315.22,123.5550229,-123.295673,315.22,154.0098552,-153.6865788,5.501626868,5.501626868,,0.868326307,0.709816657,0.15850965,,,0.978334447,0.709816657,0.26851779,
315.34,123.8128509,-123.0367612,315.34,154.4892715,-153.5208944,5.503721263,5.503721263,,0.871029314,0.711290363,0.159738951,,,0.981379898,0.711290363,0.270089536,
315.45,124.8239484,-123.5663732,315.45,154.4667386,-152.9105185,5.505641125,5.505641125,,0.870902271,0.712638519,0.158263752,,,0.98123676,0.712638519,0.268598241,
315.56,125.1914979,-123.4554799,315.56,154.9186732,-152.7704314,5.507560988,5.507560988,,0.873450333,0.713984048,0.159466285,,,0.984107636,0.713984048,0.270123588,
315.67,125.4281646,-123.2150242,315.67,154.8938289,-152.1607761,5.50948085,5.50948085,,0.873310258,0.715326946,0.157983312,,,0.983949815,0.715326946,0.268622868,
315.79,126.0778812,-123.3357256,315.79,155.2120125,-151.8361985,5.511575245,5.511575245,,0.875104216,0.716788918,0.158315297,,,0.985971049,0.716788918,0.26918213,
315.9,126.3143164,-123.0935693,315.9,155.3436889,-151.3827543,5.513495107,5.513495107,,0.875846623,0.718126298,0.157720326,,,0.986807512,0.718126298,0.268681214,
316.01,126.5502866,-122.8509597,316.01,155.4740332,-150.9292052,5.515414969,5.515414969,,0.87658152,0.71946103,0.15712049,,,0.987635513,0.71946103,0.268174483,
316.12,126.7857908,-122.6078977,316.12,154.7929526,-149.6921569,5.517334831,5.517334831,,0.872741505,0.720793111,0.151948394,,,0.983309007,0.720793111,0.262515896,
316.24,127.0421721,-122.3422243,316.24,155.1059688,-149.3677959,5.519429227,5.519429227,,0.874506328,0.722243259,0.152263069,,,0.985297415,0.722243259,0.263054156,
316.35,127.409264,-122.2253906,316.35,155.2310249,-148.9151735,5.521349089,5.521349089,,0.87521141,0.723569779,0.151641631,,,0.986091823,0.723569779,0.262522044,
316.46,127.6435662,-121.9806815,316.46,155.3547477,-148.4624612,5.523268951,5.523268951,,0.875908974,0.724893632,0.151015342,,,0.986877762,0.724893632,0.26198413,
316.57,127.8773985,-121.7355233,316.57,155.6393444,-148.1640795,5.525188813,5.525188813,,0.877513565,0.726214813,0.151298752,,,0.988685638,0.726214813,0.262470825,
316.69,128.1319511,-121.4675667,316.69,155.94916,-147.8379501,5.527283208,5.527283208,,0.879260343,0.727653049,0.151607294,,,0.990653715,0.727653049,0.263000667,
316.8,128.6321848,-121.4739795,316.8,155.744925,-147.0779328,5.52920307,5.52920307,,0.878108841,0.728968627,0.149140214,,,0.98935633,0.728968627,0.260387703,
316.91,128.9991125,-121.3530482,316.91,155.8645934,-146.6261522,5.531122932,5.531122932,,0.878783546,0.730281519,0.148502027,,,0.990116513,0.730281519,0.259834994,
317.02,129.2317379,-121.1052899,317.02,156.1456656,-146.3267956,5.533042795,5.533042795,,0.880368266,0.731591719,0.148776546,,,0.991902,0.731591719,0.260310281,
317.14,129.4849683,-120.8344997,317.14,156.451634,-145.9996103,5.53513719,5.53513719,,0.882093353,0.733017953,0.1490754,,,0.993845638,0.733017953,0.260827685,
317.25,129.7165978,-120.5858101,317.25,156.567474,-145.5466457,5.537057052,5.537057052,,0.882746473,0.734322509,0.148423963,,,0.994581502,0.734322509,0.260258993,
