Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,
182.52,-59.34366905,-2.515739208,,182.52,-40.78819441,-1.729122273,,-18.55547464,-0.786616935,,18.57214057,-1.613163673
182.7,-59.33547709,-2.702065621,,182.7,-40.78256389,-1.857188468,,-18.5529132,-0.844877152,,18.57214057,-1.616303673
182.88,-59.32670011,-2.888365392,,182.88,-40.77653128,-1.985236353,,-18.55016882,-0.903129039,,18.57214057,-1.619443673
183.06,-59.31733818,-3.074636685,,183.06,-40.77009663,-2.113264664,,-18.54724156,-0.961372021,,18.57214057,-1.622583673
183.24,-59.30739142,-3.260877663,,183.24,-40.76326,-2.241272139,,-18.54413142,-1.019605524,,18.57214057,-1.625723673
183.42,-59.29685991,-3.447086491,,183.42,-40.75602146,-2.369257516,,-18.54083844,-1.077828975,,18.57214057,-1.628863673
183.6,-59.28574375,-3.633261332,,183.6,-40.74838109,-2.497219533,,-18.53736266,-1.136041798,,18.57214057,-1.632003673
183.78,-59.27404306,-3.81940035,,183.78,-40.74033895,-2.625156929,,-18.53370411,-1.194243421,,18.57214057,-1.635143673
183.96,-59.26175796,-4.00550171,,183.96,-40.73189513,-2.753068441,,-18.52986283,-1.252433269,,18.57214057,-1.638283673
184.14,-59.24888855,-4.191563578,,184.14,-40.72304971,-2.88095281,,-18.52583884,-1.310610768,,18.57214057,-1.641423673
184.32,-59.23543498,-4.377584119,,184.32,-40.71380278,-3.008808773,,-18.5216322,-1.368775346,,18.57214057,-1.644563673
184.5,-59.22139737,-4.563561499,,184.5,-40.70415442,-3.136635071,,-18.51724295,-1.426926428,,18.57214057,-1.647703673
184.68,-59.20677586,-4.749493883,,184.68,-41.1030603,-3.297236349,,-18.10371556,-1.452257535,,18.1618713,-1.650843673
184.86,-59.1915706,-4.93537944,,184.86,-41.09250436,-3.426283492,,-18.09906624,-1.509095949,,18.1618713,-1.653983673
185.04,-59.17578173,-5.121216336,,185.04,-41.08154327,-3.555296852,,-18.09423846,-1.565919484,,18.1618713,-1.657123673
185.22,-59.15940941,-5.307002739,,185.22,-41.07017713,-3.684275159,,-18.08923228,-1.622727579,,18.1618713,-1.660263673
185.4,-59.14245381,-5.492736817,,185.4,-41.05840606,-3.813217141,,-18.08404774,-1.679519676,,18.1618713,-1.663403673
185.58,-59.12491508,-5.678416738,,185.58,-41.04623017,-3.942121526,,-18.07868491,-1.736295213,,18.1618713,-1.666543673
185.76,-59.10679341,-5.864040673,,185.76,-41.03364958,-4.070987043,,-18.07314383,-1.79305363,,18.1618713,-1.669683673
185.94,-59.08808897,-6.049606791,,185.94,-41.02066441,-4.199812422,,-18.06742455,-1.849794369,,18.1618713,-1.672823673
186.12,-59.06880194,-6.235113262,,186.12,-41.0072748,-4.328596392,,-18.06152714,-1.90651687,,18.1618713,-1.675963673
186.3,-59.04893252,-6.420558258,,186.3,-40.99348087,-4.457337684,,-18.05545165,-1.963220573,,18.1618713,-1.679103673
186.48,-59.0284809,-6.605939949,,186.48,-40.97928277,-4.586035029,,-18.04919813,-2.01990492,,18.1618713,-1.682243673
186.66,-59.00744728,-6.791256508,,186.66,-40.96468062,-4.714687157,,-18.04276666,-2.076569351,,18.1618713,-1.685383673
186.84,-58.98583188,-6.976506109,,186.84,-40.94967458,-4.8432928,,-18.0361573,-2.133213309,,18.1618713,-1.688523673
187.02,-58.9636349,-7.161686924,,187.02,-40.93426479,-4.971850691,,-18.02937011,-2.189836233,,18.1618713,-1.691663673
187.2,-58.94085656,-7.346797128,,187.2,-40.91845141,-5.100359561,,-18.02240515,-2.246437567,,18.1618713,-1.694803673
187.38,-58.91749709,-7.531834895,,187.38,-40.90223459,-5.228818143,,-18.0152625,-2.303016752,,18.1618713,-1.697943673
187.56,-58.89355671,-7.716798401,,187.56,-40.88561448,-5.357225172,,-18.00794223,-2.359573229,,18.1618713,-1.701083673
187.74,-58.86903567,-7.901685823,,187.74,-40.86859127,-5.48557938,,-18.00044441,-2.416106443,,18.1618713,-1.704223673
187.92,-58.84393421,-8.086495338,,187.92,-40.8511651,-5.613879503,,-17.99276911,-2.472615835,,18.1618713,-1.707363673
188.1,-58.81825257,-8.271225123,,188.1,-40.83333616,-5.742124276,,-17.9849164,-2.529100847,,18.1618713,-1.710503673
188.28,-58.791991,-8.455873357,,188.28,-40.81510462,-5.870312433,,-17.97688638,-2.585560924,,18.1618713,-1.713643673
188.46,-58.76514977,-8.64043822,,188.46,-40.79647066,-5.998442711,,-17.96867911,-2.641995508,,18.1618713,-1.716783673
188.64,-58.73772914,-8.824917891,,188.64,-40.77743446,-6.126513848,,-17.96029467,-2.698404043,,18.1618713,-1.719923673
188.82,-58.70972938,-9.009310552,,188.82,-40.75799622,-6.254524579,,-17.95173316,-2.754785973,,18.1618713,-1.723063673
189,-58.68115076,-9.193614386,,189,-40.73815611,-6.382473643,,-17.94299465,-2.811140742,,18.1618713,-1.726203673
189.18,-58.65199357,-9.377827574,,189.18,-41.11904662,-6.574496547,,-17.53294695,-2.803331027,,17.75564399,-1.729343673
189.36,-58.6222581,-9.5619483,,189.36,-41.09820003,-6.70357773,,-17.52405807,-2.85837057,,17.75564399,-1.732483673
189.54,-58.59194464,-9.74597475,,189.54,-41.07694822,-6.832592819,,-17.51499641,-2.91338193,,17.75564399,-1.735623673
189.72,-58.56105348,-9.929905108,,189.72,-41.45974812,-7.030122244,,-17.10130535,-2.899782864,,17.34541396,-1.738763673
189.9,-67.58414323,-11.67833821,,189.9,-41.43746919,-7.160270982,,-26.14667405,-4.518067225,,26.53415714,-1.741903673
190.08,-67.54714014,-11.8904945,,190.08,-41.4147817,-7.290349122,,-26.13235844,-4.600145374,,26.53415714,-1.745043673
190.26,-67.50947105,-12.10253355,,190.26,-41.39168587,-7.420355383,,-26.11778518,-4.682178166,,26.53415714,-1.748183673
190.44,-67.47113635,-12.31445328,,190.44,-41.36818194,-7.550288483,,-26.10295441,-4.764164795,,26.53415714,-1.751323673
190.62,-67.43213641,-12.52625159,,190.62,-41.34427014,-7.680147139,,-26.08786627,-4.846104451,,26.53415714,-1.754463673
190.8,-67.39247162,-12.7379264,,190.8,-41.3199507,-7.809930072,,-26.07252092,-4.927996326,,26.53415714,-1.757603673
190.98,-67.35214237,-12.94947562,,190.98,-41.29522386,-7.939636003,,-26.05691851,-5.009839613,,26.53415714,-1.760743673
191.16,-67.31114905,-13.16089716,,191.16,-41.67651087,-8.148728423,,-25.63463818,-5.012168734,,26.12004039,-1.763883673
191.34,-67.26949207,-13.37218894,,191.34,-41.65071845,-8.279552281,,-25.61877362,-5.092636656,,26.12004039,-1.767023673
191.52,-67.62851748,-13.66444135,,191.52,-41.21860141,-8.328278994,,-26.40991606,-5.336162355,,26.94361325,-1.770163673
191.7,-67.58527781,-13.87672718,,191.7,-41.19224746,-8.457664133,,-26.39303035,-5.419063049,,26.94361325,-1.773303673
191.88,-67.54137177,-14.0888762,,191.88,-41.57087827,-8.6715289,,-25.97049351,-5.417347296,,26.5294965,-1.776443673
192.06,-67.49679981,-14.3008863,,192.06,-41.93704919,-8.88541344,,-25.55975062,-5.415472859,,26.12715442,-1.779583673
192.24,-67.45156235,-14.5127554,,192.24,-41.51560168,-8.932421305,,-25.93596067,-5.580334098,,26.5294965,-1.782723673
192.42,-67.40565985,-14.72448142,,192.42,-41.48734926,-9.062736045,,-25.91831059,-5.661745371,,26.5294965,-1.785863673
192.6,-67.76116998,-15.025218,,192.6,-41.45868779,-9.19296143,,-26.30248219,-5.83225657,,26.94133972,-1.789003673
192.78,-67.71365683,-15.23791365,,192.78,-41.42961756,-9.323096176,,-26.28403927,-5.914817477,,26.94133972,-1.792143673
192.96,-67.66547604,-15.45045907,,192.96,-41.7923855,-9.542703004,,-25.87309054,-5.907756062,,26.53899764,-1.795283673
193.14,-68.01082949,-15.75416575,,193.14,-41.76221544,-9.673883835,,-26.24861406,-6.080281914,,26.94363687,-1.798423673
193.32,-67.96102621,-15.96764174,,193.32,-41.73163361,-9.804969286,,-26.2293926,-6.162672452,,26.94363687,-1.801563673
193.5,-67.91055287,-16.18096029,,193.5,-41.70064033,-9.935958064,,-26.20991254,-6.245002229,,26.94363687,-1.804703673
193.68,-67.85940995,-16.39411931,,193.68,-41.6692359,-10.06684888,,-26.19017405,-6.327270432,,26.94363687,-1.807843673
193.86,-67.80759797,-16.60711669,,193.86,-41.63742062,-10.19764044,,-26.17017734,-6.409476252,,26.94363687,-1.810983673
194.04,-67.75511743,-16.81995032,,194.04,-41.60519482,-10.32833145,,-26.14992261,-6.491618876,,26.94363687,-1.814123673
194.22,-67.70196885,-17.03261812,,194.22,-41.57255881,-10.45892063,,-26.12941004,-6.573697496,,26.94363687,-1.817263673
194.4,-67.64815276,-17.24511799,,194.4,-41.53951291,-10.58940669,,-26.10863985,-6.655711301,,26.94363687,-1.820403673
194.58,-67.59366969,-17.45744783,,194.58,-41.50605744,-10.71978834,,-26.08761224,-6.737659485,,26.94363687,-1.823543673
194.76,-67.53852017,-17.66960554,,194.76,-41.47219275,-10.8500643,,-26.06632742,-6.819541237,,26.94363687,-1.826683673
194.94,-67.48270475,-17.88158904,,194.94,-41.43791915,-10.98023328,,-26.0447856,-6.901355752,,26.94363687,-1.829823673
195.12,-67.42622398,-18.09339623,,195.12,-41.403237,-11.11029401,,-26.02298698,-6.983102222,,26.94363687,-1.832963673
195.3,-67.36907841,-18.30502503,,195.3,-41.36814662,-11.24024519,,-26.00093179,-7.064779841,,26.94363687,-1.836103673
195.48,-67.31126861,-18.51647335,,195.48,-41.33264837,-11.37008554,,-25.97862023,-7.146387805,,26.94363687,-1.839243673
195.66,-67.64492968,-18.83693595,,195.66,-41.2967426,-11.49981379,,-26.34818707,-7.337122155,,27.35069147,-1.842383673
195.84,-67.97952262,-19.16031934,,195.84,-41.26042966,-11.62942866,,-26.71909296,-7.530890685,,27.76011965,-1.845523673
196.02,-67.91902419,-19.37368024,,196.02,-41.61442944,-11.87038033,,-26.30459476,-7.503299902,,27.35381536,-1.848663673
196.2,-67.85785611,-19.58685011,,196.2,-41.57695135,-12.00099091,,-26.28090476,-7.585859204,,27.35381536,-1.851803673
196.38,-67.79601898,-19.79982687,,196.38,-41.93277246,-12.24646591,,-25.86324652,-7.553360966,,26.94365941,-1.854943673
196.56,-67.7335134,-20.01260841,,196.56,-41.8941119,-12.37807422,,-25.8394015,-7.63453419,,26.94365941,-1.858083673
196.74,-67.67034,-20.22519264,,196.74,-41.85503828,-12.5095605,,-25.81530172,-7.715632141,,26.94365941,-1.861223673
196.92,-67.6064994,-20.43757745,,196.92,-41.81555199,-12.64092343,,-25.79094741,-7.796654019,,26.94365941,-1.864363673
197.1,-67.54199223,-20.64976076,,197.1,-41.77565341,-12.77216173,,-25.76633881,-7.877599025,,26.94365941,-1.867503673
197.28,-67.87020775,-20.98336403,,197.28,-41.73534295,-12.9032741,,-26.13486481,-8.080089931,,27.35542015,-1.870643673
197.46,-67.80398551,-21.19637269,,197.46,-41.69462098,-13.03425925,,-26.10936453,-8.162113438,,27.35542015,-1.873783673
197.64,-67.73709475,-21.40917236,,197.64,-42.0409369,-13.28757408,,-25.69615786,-8.121598286,,26.94907952,-1.876923673
197.82,-67.66953613,-21.62176095,,197.82,-41.99900673,-13.4195169,,-25.6705294,-8.202244051,,26.94907952,-1.880063673
198,-67.60131032,-21.83413635,,198,-41.56999018,-13.42643847,,-26.03132014,-8.407697879,,27.35542015,-1.883203673
198.18,-67.53241798,-22.04629648,,198.18,-41.5276263,-13.55690184,,-26.00479168,-8.489394642,,27.35542015,-1.886343673
198.36,-67.84720338,-22.38504696,,198.36,-41.48485297,-13.68723154,,-26.3623504,-8.69781542,,27.76014251,-1.889483673
198.54,-67.77657997,-22.59797647,,198.54,-41.83432072,-13.94834315,,-25.94225925,-8.649633317,,27.34624237,-1.892623673
198.72,-67.70528832,-22.81068318,,198.72,-41.79031676,-14.07963394,,-25.91497156,-8.731049237,,27.34624237,-1.895763673
198.9,-67.63332912,-23.02316498,,198.9,-41.74590076,-14.21078591,,-25.88742836,-8.812379071,,27.34624237,-1.898903673
199.08,-67.56070308,-23.23541979,,199.08,-41.70107317,-14.34179777,,-25.85962991,-8.89362202,,27.34624237,-1.902043673
199.26,-67.48741092,-23.4474455,,199.26,-41.65583442,-14.47266822,,-25.8315765,-8.97477728,,27.34624237,-1.905183673
199.44,-67.80194349,-23.79558346,,199.44,-41.61018496,-14.60339598,,-26.19175853,-9.192187479,,27.75796328,-1.908323673
199.62,-67.72689123,-24.0083639,,199.62,-41.56412524,-14.73397975,,-26.16276599,-9.27438415,,27.75796328,-1.911463673
199.8,-67.65117121,-24.22090764,,199.8,-41.91076039,-15.00516012,,-25.74041082,-9.215747517,,27.3404234,-1.914603673
199.98,-67.57478418,-24.43321256,,199.98,-41.86343765,-15.13668572,,-25.71134653,-9.296526842,,27.3404234,-1.917743673
200.16,-67.8779416,-24.78410197,,200.16,-41.81570216,-15.26806208,,-26.06223944,-9.516039888,,27.74518589,-1.920883673
200.34,-67.79978503,-24.99711617,,200.34,-41.76755438,-15.3992879,,-26.03223065,-9.597828274,,27.74518589,-1.924023673
200.52,-67.72095997,-25.20988392,,200.52,-41.71899479,-15.53036189,,-26.00196518,-9.679522028,,27.74518589,-1.927163673
200.7,-68.02683047,-25.56723822,,200.7,-41.67002387,-15.66128275,,-26.3568066,-9.905955464,,28.15686786,-1.930303673
200.88,-67.94621411,-25.78071607,,200.88,-41.6206421,-15.79204921,,-26.32557202,-9.988666866,,28.15686786,-1.933443673
201.06,-67.86492783,-25.99393974,,201.06,-41.57084996,-15.92265996,,-26.29407787,-10.07127978,,28.15686786,-1.936583673
201.24,-67.78297244,-26.20690712,,201.24,-41.52064796,-16.05311372,,-26.26232448,-10.1537934,,28.15686786,-1.939723673
201.42,-67.70034873,-26.41961611,,201.42,-41.47003657,-16.1834092,,-26.23031216,-10.23620691,,28.15686786,-1.942863673
201.6,-67.61705752,-26.63206461,,201.6,-41.81080077,-16.46785572,,-25.80625675,-10.16420889,,27.73578969,-1.946003673
201.78,-67.53309964,-26.84425053,,201.78,-41.75888567,-16.59906024,,-25.77421397,-10.24519029,,27.73578969,-1.949143673
201.96,-67.82417721,-27.20687999,,201.96,-42.44357732,-17.02574748,,-25.38059989,-10.18113251,,27.34648624,-1.952283673
202.14,-67.73841339,-27.41971343,,202.14,-42.38990732,-17.15893617,,-25.34850607,-10.26077727,,27.34648624,-1.955423673
202.32,-68.03306333,-27.78792833,,202.32,-42.33581938,-17.29195567,,-25.69724395,-10.49597267,,27.75813014,-1.958563673
202.5,-67.94547399,-28.00141481,,202.5,-42.28131402,-17.42480467,,-25.66415996,-10.57661014,,27.75813014,-1.961703673
202.68,-67.85721473,-28.21462521,,202.68,-42.22639179,-17.55748188,,-25.63082294,-10.65714333,,27.75813014,-1.964843673
202.86,-67.76828643,-28.42755742,,202.86,-42.17105322,-17.68998598,,-25.59723321,-10.73757144,,27.75813014,-1.967983673
203.04,-67.67868996,-28.64020935,,203.04,-42.11529886,-17.82231566,,-25.56339111,-10.81789369,,27.75813014,-1.971123673
203.22,-67.58842621,-28.85257889,,203.22,-42.05912926,-17.95446962,,-25.52929695,-10.89810927,,27.75813014,-1.974263673
203.4,-67.49749607,-29.06466397,,203.4,-42.00254497,-18.08644656,,-25.49495109,-10.97821741,,27.75813014,-1.977403673
203.58,-67.40590042,-29.27646247,,203.58,-42.32822379,-18.3844537,,-25.07767664,-10.89200878,,27.3409166,-1.980543673
203.76,-67.68445997,-29.65041672,,203.76,-42.27028803,-18.51727347,,-25.41417194,-11.13314325,,27.74575669,-1.983683673
203.94,-67.59102414,-29.86279941,,203.94,-42.57704339,-18.8112212,,-25.01398076,-11.05157821,,27.34660151,-1.986823673
204.12,-67.872895,-30.24241157,,204.12,-42.51776636,-18.94482016,,-25.35512864,-11.29759142,,27.75820816,-1.989963673
204.3,-67.77759938,-30.45538302,,204.3,-42.45807011,-19.07823233,,-25.31952927,-11.37715069,,27.75820816,-1.993103673
204.48,-68.05854734,-30.83884133,,204.48,-42.39795525,-19.2114564,,-25.66059208,-11.62738493,,28.17200856,-1.996243673
204.66,-67.96137802,-31.05239279,,204.66,-42.33742237,-19.34449105,,-25.62395565,-11.70790174,,28.17200856,-1.999383673
204.84,-68.22924086,-31.43412198,,204.84,-42.27647205,-19.47733497,,-25.95276881,-11.95678701,,28.57465598,-2.002523673
205.02,-68.13020152,-31.64820648,,205.02,-42.58047049,-19.77970844,,-25.54973103,-11.86849804,,28.17179443,-2.005663673
205.2,-68.03049045,-31.86197894,,205.2,-42.5181524,-19.91331339,,-25.51233806,-11.94866555,,28.17179443,-2.008803673
205.38,-67.93010863,-32.07543726,,205.38,-42.45541509,-20.046722,,-25.47469354,-12.02871526,,28.17179443,-2.011943673
205.56,-67.82905704,-32.28857932,,205.56,-42.7656259,-20.35766624,,-25.06343114,-11.93091309,,27.75828286,-2.015083673
205.74,-67.72733668,-32.50140304,,205.74,-42.70149211,-20.49184972,,-25.02584457,-12.00955332,,27.75828286,-2.018223673
205.92,-67.62494856,-32.7139063,,205.92,-42.6369373,-20.62583117,,-24.98801126,-12.08807513,,27.75828286,-2.021363673
206.1,-67.88584214,-33.10356128,,206.1,-42.5719621,-20.75960925,,-25.31388004,-12.34395204,,28.16319717,-2.024503673
206.28,-67.78156247,-33.31655928,,206.28,-42.88072146,-21.07709009,,-24.90084101,-12.23946919,,27.74628784,-2.027643673
206.46,-67.6766145,-33.5292288,,206.46,-42.81432812,-21.21163143,,-24.86228638,-12.31759737,,27.74628784,-2.030783673
206.64,-67.57099926,-33.74156772,,206.64,-43.10490055,-21.52442523,,-24.4660987,-12.21714249,,27.34681986,-2.033923673
206.82,-67.4647178,-33.95357397,,206.82,-43.03710147,-21.65966829,,-24.42761633,-12.29390569,,27.34681986,-2.037063673
207,-67.35777116,-34.16524546,,207,-42.96887806,-21.79469778,,-24.3888931,-12.37054767,,27.34681986,-2.040203673
207.18,-67.25016041,-34.37658008,,207.18,-42.90023099,-21.9295124,,-24.34992942,-12.44706769,,27.34681986,-2.043343673
207.36,-67.1418866,-34.58757577,,207.36,-42.83116095,-22.06411079,,-24.31072565,-12.52346498,,27.34681986,-2.046483673
207.54,-67.03295079,-34.79823044,,207.54,-42.76166861,-22.19849164,,-24.27128218,-12.59973879,,27.34681986,-2.049623673
207.72,-66.92335407,-35.00854201,,207.72,-42.69175465,-22.33265363,,-24.23159942,-12.67588838,,27.34681986,-2.052763673
207.9,-66.81309751,-35.21850841,,207.9,-42.62141977,-22.46659542,,-24.19167774,-12.75191299,,27.34681986,-2.055903673
208.08,-66.7021822,-35.42812757,,208.08,-42.55066466,-22.60031571,,-24.15151754,-12.82781187,,27.34681986,-2.059043673
208.26,-66.59060923,-35.63739743,,208.26,-42.47949002,-22.73381316,,-24.11111921,-12.90358427,,27.34681986,-2.062183673
208.44,-66.47837971,-35.84631591,,208.44,-42.40789655,-22.86708646,,-24.07048316,-12.97922945,,27.34681986,-2.065323673
208.62,-66.36549474,-36.05488096,,208.62,-42.33588496,-23.00013431,,-24.02960978,-13.05474665,,27.34681986,-2.068463673
208.8,-66.25195543,-36.26309053,,208.8,-42.61700476,-23.32647077,,-23.63495067,-12.93661976,,26.94377524,-2.071603673
208.98,-66.1377629,-36.47094256,,208.98,-42.54354967,-23.46017295,,-23.59421324,-13.01076961,,26.94377524,-2.074743673
209.16,-66.02291829,-36.678435,,209.16,-42.46967512,-23.59364382,,-23.55324317,-13.08479118,,26.94377524,-2.077883673
209.34,-65.90742271,-36.88556581,,209.34,-42.39538183,-23.72688207,,-23.51204088,-13.15868373,,26.94377524,-2.081023673
209.52,-65.79127732,-37.09233294,,209.52,-42.32067054,-23.85988638,,-23.47060677,-13.23244655,,26.94377524,-2.084163673
209.7,-65.67448324,-37.29873435,,209.7,-42.24554199,-23.99265545,,-23.42894125,-13.3060789,,26.94377524,-2.087303673
209.88,-65.55704165,-37.50476801,,209.88,-42.52286525,-24.32706169,,-23.03417639,-13.17770632,,26.53724225,-2.090443673
210.06,-65.43895369,-37.71043189,,210.06,-42.44626878,-24.46046334,,-22.99268491,-13.24996855,,26.53724225,-2.093583673
210.24,-65.32022053,-37.91572397,,210.24,-42.3692538,-24.59362382,,-22.95096673,-13.32210014,,26.53724225,-2.096723673
210.42,-65.20084333,-38.1206422,,210.42,-42.29182107,-24.72654182,,-22.90902226,-13.39410039,,26.53724225,-2.099863673
210.6,-65.08082329,-38.32518459,,210.6,-42.21397137,-24.85921602,,-22.86685192,-13.46596857,,26.53724225,-2.103003673
210.78,-64.96016157,-38.5293491,,210.78,-42.13570545,-24.99164512,,-22.82445612,-13.53770398,,26.53724225,-2.106143673
210.96,-64.83885937,-38.73313373,,210.96,-42.0570241,-25.12382782,,-22.78183528,-13.60930592,,26.53724225,-2.109283673
211.14,-64.71691789,-38.93653647,,211.14,-41.97792807,-25.2557628,,-22.73898981,-13.68077367,,26.53724225,-2.112423673
211.32,-64.59433832,-39.13955531,,211.32,-41.89841817,-25.38744877,,-22.69592016,-13.75210654,,26.53724225,-2.115563673
211.5,-64.47112188,-39.34218825,,211.5,-41.81849516,-25.51888443,,-22.65262673,-13.82330381,,26.53724225,-2.118703673
211.68,-64.34726979,-39.54443329,,211.68,-41.73815983,-25.65006849,,-22.60910995,-13.8943648,,26.53724225,-2.121843673
211.86,-64.22278325,-39.74628844,,211.86,-41.65741299,-25.78099965,,-22.56537026,-13.96528879,,26.53724225,-2.124983673
212.04,-64.09766351,-39.94775171,,212.04,-41.57625542,-25.91167661,,-22.52140808,-14.03607509,,26.53724225,-2.128123673
212.22,-63.97191178,-40.1488211,,212.22,-41.49468793,-26.0420981,,-22.47722385,-14.106723,,26.53724225,-2.131263673
212.4,-63.84552932,-40.34949465,,212.4,-41.41271132,-26.17226283,,-22.43281801,-14.17723183,,26.53724225,-2.134403673
212.58,-63.71851737,-40.54977037,,212.58,-41.33032639,-26.3021695,,-22.38819098,-14.24760087,,26.53724225,-2.137543673
212.76,-63.59087718,-40.74964628,,212.76,-43.00054042,-27.55516026,,-20.59033677,-13.19448602,,24.45519228,-2.140683673
212.94,-63.46261002,-40.94912042,,212.94,-42.91380537,-27.6900459,,-20.54880464,-13.25907453,,24.45519228,-2.143823673
213.12,-63.33371713,-41.14819082,,213.12,-42.82664722,-27.82465852,,-20.50706992,-13.3235323,,24.45519228,-2.146963673
213.3,-63.2041998,-41.34685551,,213.3,-42.7390668,-27.9589968,,-20.465133,-13.38785871,,24.45519228,-2.150103673
213.48,-63.0740593,-41.54511254,,213.48,-42.651065,-28.09305942,,-20.4229943,-13.45205313,,24.45519228,-2.153243673
213.66,-62.94329692,-41.74295995,,213.66,-42.56264268,-28.22684505,,-20.38065424,-13.51611491,,24.45519228,-2.156383673
213.84,-62.81191395,-41.9403958,,213.84,-42.47380071,-28.36035237,,-20.33811324,-13.58004342,,24.45519228,-2.159523673
214.02,-62.67991167,-42.13741813,,214.02,-42.73785171,-28.73109868,,-19.94205996,-13.40631945,,24.02946434,-2.162663673
214.2,-62.5472914,-42.334025,,214.2,-42.29486132,-28.62652685,,-20.25243008,-13.70749815,,24.45519228,-2.165803673
214.38,-62.41405443,-42.53021447,,214.38,-42.20476567,-28.75919137,,-20.20928876,-13.7710231,,24.45519228,-2.168943673
214.56,-62.28020209,-42.72598461,,214.56,-42.11425389,-28.89157234,,-20.16594819,-13.83441227,,24.45519228,-2.172083673
214.74,-62.14573569,-42.9213335,,214.74,-42.02332689,-29.02366845,,-20.1224088,-13.89766505,,24.45519228,-2.175223673
214.92,-62.01065656,-43.11625919,,214.92,-42.28152487,-29.39851449,,-19.72913168,-13.7177447,,24.02946434,-2.178363673
215.1,-64.59213991,-45.21270612,,215.1,-42.5401793,-29.77694542,,-22.05196062,-15.4357607,,26.91749757,-2.181503673
215.28,-64.44985382,-45.41530222,,215.28,-42.44647013,-29.91037457,,-22.00338369,-15.50492765,,26.91749757,-2.184643673
215.46,-64.30693228,-45.61745054,,215.46,-42.7042962,-30.29317448,,-21.60263609,-15.32427607,,26.48598352,-2.187783673
215.64,-64.1633767,-45.81914909,,215.64,-42.60896526,-30.42711641,,-21.55441144,-15.39203269,,26.48598352,-2.190923673
215.82,-64.0191885,-46.02039588,,215.82,-42.51321422,-30.56075834,,-21.50597428,-15.45963755,,26.48598352,-2.194063673
216,-63.87436909,-46.22118893,,216,-42.41704401,-30.69409895,,-21.45732508,-15.52708998,,26.48598352,-2.197203673
216.18,-63.72891991,-46.42152626,,216.18,-42.32045559,-30.82713694,,-21.40846431,-15.59438933,,26.48598352,-2.200343673
216.36,-63.58284239,-46.62140589,,216.36,-42.57368826,-31.21667932,,-21.00915412,-15.40472658,,26.05168244,-2.203483673
216.54,-63.43613796,-46.82082586,,216.54,-42.47545817,-31.35020659,,-20.96067979,-15.47061927,,26.05168244,-2.206623673
216.72,-63.28880808,-47.01978419,,216.72,-42.72761041,-31.74404893,,-20.56119767,-15.27573526,,25.61466255,-2.209763673
216.9,-67.71520586,-50.63909125,,216.9,-42.62772362,-31.87805691,,-25.08748224,-18.76103434,,31.32663682,-2.212903673
217.08,-67.55586555,-50.851467,,217.08,-42.87869316,-32.27616777,,-24.67717239,-18.57529923,,30.88696454,-2.216043673
217.26,-67.73279747,-51.31862703,,217.26,-44.60918645,-33.79872509,,-23.12361102,-17.51990194,,29.01117631,-2.219183673
217.44,-67.57132334,-51.53105467,,217.44,-44.50283871,-33.93863109,,-23.06848463,-17.59242359,,29.01117631,-2.222323673
217.62,-67.40918298,-51.74297424,,217.62,-44.39605219,-34.07820246,,-23.01313078,-17.66477178,,29.01117631,-2.225463673
217.8,-67.58232944,-52.21393889,,217.8,-44.28882795,-34.21743784,,-23.29350148,-17.99650106,,29.43571405,-2.228603673
217.98,-67.41804477,-52.42588966,,217.98,-44.18116704,-34.35633584,,-23.23687773,-18.06955381,,29.43571405,-2.231743673
218.16,-67.25309539,-52.63732352,,218.16,-44.71562329,-34.99780517,,-22.5374721,-17.63951835,,28.6197529,-2.234883673
218.34,-67.08748292,-52.8482384,,218.34,-44.60550993,-35.13803947,,-22.48197299,-17.71019893,,28.6197529,-2.238023673
218.52,-66.921209,-53.05863222,,218.52,-44.49495677,-35.27792731,,-22.42625223,-17.78070491,,28.6197529,-2.241163673
218.7,-66.75427526,-53.2685029,,218.7,-44.69261134,-35.66376067,,-22.06166392,-17.60474223,,28.224882,-2.244303673
218.88,-66.58668335,-53.47784838,,218.88,-44.90873298,-36.0676083,,-21.67795037,-17.41024008,,27.80377657,-2.247443673
219.06,-67.08290764,-54.22376634,,219.06,-44.79525949,-36.20844369,,-22.28764815,-18.01532265,,28.65817703,-2.250583673
219.24,-68.73995131,-55.92094801,,219.24,-44.98780586,-36.59823298,,-23.75214545,-19.32271504,,30.61913993,-2.253723673
219.42,-68.56402095,-56.13651543,,219.42,-44.56698863,-36.48904207,,-23.99703232,-19.64747336,,31.01420271,-2.256863673
219.6,-68.69589486,-56.60571846,,219.6,-44.77925679,-36.89830387,,-23.91663807,-19.7074146,,30.9901237,-2.260003673
219.78,-68.83846669,-57.08705782,,219.78,-45.26931186,-37.54139143,,-23.56915483,-19.54566639,,30.6192445,-2.263143673
219.96,-68.65887427,-57.30292882,,219.96,-45.15120892,-37.68335176,,-23.50766535,-19.61957706,,30.6192445,-2.266283673
220.14,-68.47860489,-57.51823484,,220.14,-45.35484417,-38.09555674,,-23.12376072,-19.4226781,,30.19848894,-2.269423673
220.32,-68.61715175,-58.00304434,,220.32,-45.53699197,-38.49306036,,-23.08015978,-19.50998398,,30.22140385,-2.272563673
