Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,
89.28,0.376264456,28.16957741,,89.28,0.414536158,31.03484321,,-0.038271702,-2.865265796,,2.865521384,-3.128236327
89.46,0.283609327,27.75943502,,89.46,0.317084867,31.03599186,,-0.03347554,-3.27655684,,3.27672784,-3.131376327
89.64,0.196443446,27.7601887,,89.64,0.21963045,31.0368345,,-0.023187004,-3.276645801,,3.27672784,-3.134516327
89.82,0.109275628,27.76066868,,89.82,0.125345574,31.84311996,,-0.016069945,-4.082451276,,4.082482905,-3.137656327
90,0.022434188,28.17208128,,90,0.025357723,31.84335656,,-0.002923535,-3.671275285,,3.671276449,-3.140796327
90.18,-0.066026113,28.17201284,,90.18,-0.074630377,31.8432792,,0.008604264,-3.671266366,,3.671276449,3.13924898
90.36,-0.154485762,28.17166663,,90.36,-0.174617741,31.84288788,,0.020131979,-3.67122125,,3.671276449,3.13610898
90.54,-0.242943888,28.17104267,,90.54,-0.274603384,31.8421826,,0.031659496,-3.671139937,,3.671276449,3.13296898
90.72,-0.331399619,28.17014095,,90.72,-0.374586319,31.84116338,,0.0431867,-3.671022429,,3.671276449,3.12982898
90.9,-0.419852083,28.16896148,,90.9,-0.474565562,31.83983021,,0.054713479,-3.670868725,,3.671276449,3.12668898
91.08,-0.508300407,28.16750428,,91.08,-0.574540125,31.83818311,,0.066239718,-3.670678828,,3.671276449,3.12354898
91.26,-0.596743719,28.16576936,,91.26,-0.683211304,32.24696196,,0.086467585,-4.081192601,,4.082108485,3.12040898
91.44,-0.69503832,28.56892697,,91.44,-0.774471271,31.8339472,,0.079432951,-3.265020226,,3.265986324,3.11726898
91.62,-0.784741177,28.56660372,,91.62,-0.874425883,31.83135843,,0.089684706,-3.264754711,,3.265986324,3.11412898
91.8,-0.874436297,28.56399881,,91.8,-0.974371873,31.82845581,,0.099935577,-3.264457006,,3.265986324,3.11098898
91.98,-0.964122795,28.56111227,,91.98,-1.074308257,31.82523938,,0.110185462,-3.264127116,,3.265986324,3.10784898
92.16,-1.053799787,28.55794413,,92.16,-1.174234048,31.82170917,,0.120434261,-3.263765043,,3.265986324,3.10470898
92.34,-1.143466389,28.55449441,,92.34,-1.274148262,31.81786521,,0.130681873,-3.26337079,,3.265986324,3.10156898
92.52,-1.233121717,28.55076317,,92.52,-1.374049913,31.81370753,,0.140928196,-3.262944362,,3.265986324,3.09842898
92.7,-1.322764887,28.54675042,,92.7,-1.473938017,31.80923619,,0.15117313,-3.262485763,,3.265986324,3.09528898
92.88,-1.412395015,28.54245622,,92.88,-1.573811588,31.80445121,,0.161416573,-3.261994996,,3.265986324,3.09214898
93.06,-1.502011218,28.5378806,,93.06,-1.673669642,31.79935267,,0.171658425,-3.261472068,,3.265986324,3.08900898
93.24,-1.614510048,28.94350861,,93.24,-1.773511195,31.79394059,,0.159001147,-2.850431977,,2.854863188,3.08586898
93.42,-1.729232549,29.34296772,,93.42,-1.873335261,31.78821503,,0.144102712,-2.44524731,,2.449489743,3.08272898
93.6,-1.821360791,29.33739329,,93.6,-1.973140857,31.78217606,,0.151780066,-2.444782774,,2.449489743,3.07958898
93.78,-1.913471076,29.3315296,,93.78,-2.072926999,31.77582373,,0.159455923,-2.444294133,,2.449489743,3.07644898
93.96,-2.005562494,29.32537671,,93.96,-2.172692702,31.7691581,,0.167130208,-2.443781392,,2.449489743,3.07330898
94.14,-2.097634139,29.31893468,,94.14,-2.272436984,31.76217924,,0.174802845,-2.443244557,,2.449489743,3.07016898
94.32,-2.189685102,29.31220359,,94.32,-2.37215886,31.75488722,,0.182473758,-2.442683632,,2.449489743,3.06702898
94.5,-2.281714475,29.30518348,,94.5,-2.471857348,31.74728211,,0.190142873,-2.442098624,,2.449489743,3.06388898
94.68,-2.373721352,29.29787444,,94.68,-2.571531464,31.73936398,,0.197810113,-2.441489537,,2.449489743,3.06074898
94.86,-2.43170008,28.88633186,,94.86,-2.671180226,31.73113292,,0.239480146,-2.844801062,,2.854863188,3.05760898
95.04,-2.522391025,28.87855393,,95.04,-2.806550583,32.1318628,,0.284159558,-3.253308877,,3.265695225,3.05446898
95.22,-2.64959793,29.27421444,,95.22,-2.907430631,32.12289184,,0.257832701,-2.848677409,,2.86032178,3.05132898
95.4,-2.741505751,29.2657504,,95.4,-3.008282013,32.11360417,,0.266776262,-2.847853772,,2.86032178,3.04818898
95.58,-2.833386541,29.25699781,,95.58,-3.109103734,32.10399986,,0.275717193,-2.847002057,,2.86032178,3.04504898
95.76,-2.925239395,29.24795676,,95.76,-3.2098948,32.09407903,,0.284655405,-2.846122271,,2.86032178,3.04190898
95.94,-3.017063407,29.23862733,,95.94,-3.310654219,32.08384176,,0.293590811,-2.845214424,,2.86032178,3.03876898
96.12,-3.108857673,29.22900963,,96.12,-3.411380995,32.07328815,,0.302523323,-2.844278524,,2.86032178,3.03562898
96.3,-3.200621286,29.21910374,,96.3,-3.512074137,32.06241832,,0.311452851,-2.843314581,,2.86032178,3.03248898
96.48,-3.292353343,29.20890976,,96.48,-3.612732652,32.05123237,,0.320379309,-2.842322603,,2.86032178,3.02934898
96.66,-3.384052938,29.1984278,,96.66,-3.713355546,32.0397304,,0.329302608,-2.841302602,,2.86032178,3.02620898
96.84,-3.475719168,29.18765794,,96.84,-3.813941828,32.02791253,,0.33822266,-2.840254586,,2.86032178,3.02306898
97.02,-3.567351129,29.17660031,,97.02,-3.914490506,32.01577888,,0.347139377,-2.839178567,,2.86032178,3.01992898
97.2,-3.658947917,29.16525502,,97.2,-4.015000589,32.00332957,,0.356052672,-2.838074555,,2.86032178,3.01678898
97.38,-3.750508629,29.15362216,,97.38,-4.115471085,31.99056472,,0.364962456,-2.83694256,,2.86032178,3.01364898
97.56,-3.842032363,29.14170186,,97.56,-4.215901005,31.97748445,,0.373868642,-2.835782594,,2.86032178,3.01050898
97.74,-3.933518216,29.12949424,,97.74,-4.316289358,31.9640889,,0.382771142,-2.834594669,,2.86032178,3.00736898
97.92,-4.024965286,29.11699941,,97.92,-4.416635154,31.9503782,,0.391669867,-2.833378795,,2.86032178,3.00422898
98.1,-4.116372672,29.1042175,,98.1,-4.516937403,31.93635248,,0.400564731,-2.832134986,,2.86032178,3.00108898
98.28,-4.266580559,29.49795965,,98.28,-4.617195118,31.92201188,,0.350614559,-2.424052229,,2.449277399,2.99794898
98.46,-4.359182966,29.48441719,,98.46,-4.717407308,31.90735654,,0.358224342,-2.422939351,,2.449277399,2.99480898
98.64,-4.451742394,29.47058403,,98.64,-4.817572988,31.89238661,,0.365830593,-2.421802584,,2.449277399,2.99166898
98.82,-4.54425793,29.4564603,,98.82,-4.917691167,31.87710224,,0.373433237,-2.420641939,,2.449277399,2.98852898
99,-4.636728661,29.44204614,,99,-5.017760861,31.86150356,,0.381032199,-2.419457427,,2.449277399,2.98538898
99.18,-4.729153676,29.42734169,,99.18,-5.117781081,31.84559075,,0.388627405,-2.41824906,,2.449277399,2.98224898
99.36,-4.821532063,29.4123471,,99.36,-5.349824899,32.63504313,,0.528292836,-3.222696032,,3.265710189,2.97910898
99.54,-4.913862912,29.39706252,,99.54,-5.452272392,32.61808383,,0.53840948,-3.221021308,,3.265710189,2.97596898
99.72,-5.006145312,29.38148809,,99.72,-5.622813767,33.00076714,,0.616668455,-3.619279052,,3.671438524,2.97282898
99.9,-5.098378354,29.36562398,,99.9,-5.726408286,32.98294885,,0.628029932,-3.617324874,,3.671438524,2.96968898
100.08,-5.190561128,29.34947033,,100.08,-5.829946346,32.96480536,,0.639385218,-3.61533503,,3.671438524,2.96654898
100.26,-5.282692725,29.33302731,,100.26,-5.933426924,32.94633685,,0.650734199,-3.613309541,,3.671438524,2.96340898
100.44,-5.374772237,29.31629507,,100.44,-6.036849001,32.9275435,,0.662076764,-3.611248426,,3.671438524,2.96026898
100.62,-5.466798755,29.29927379,,100.62,-6.140211557,32.9084255,,0.673412802,-3.609151706,,3.671438524,2.95712898
100.8,-5.558771374,29.28196363,,100.8,-6.320112643,33.29248428,,0.76134127,-4.010520648,,4.082146052,2.95398898
100.98,-5.650689185,29.26436476,,100.98,-6.424619715,33.27247503,,0.773930531,-4.008110269,,4.082146052,2.95084898
101.16,-5.742551283,29.24647736,,101.16,-6.529063443,33.25213773,,0.786512161,-4.005660372,,4.082146052,2.94770898
101.34,-5.834356761,29.2283016,,101.34,-6.633442797,33.23147258,,0.799086036,-4.003170981,,4.082146052,2.94456898
101.52,-5.926104715,29.20983766,,101.52,-6.737756748,33.21047978,,0.811652033,-4.00064212,,4.082146052,2.94142898
101.7,-6.01779424,29.19108573,,101.7,-6.842004268,33.18915954,,0.824210028,-3.998073814,,4.082146052,2.93828898
101.88,-6.109424432,29.17204598,,101.88,-6.946184328,33.16751207,,0.836759896,-3.995466089,,4.082146052,2.93514898
102.06,-6.200994388,29.1527186,,102.06,-7.050295901,33.14553757,,0.849301513,-3.992818971,,4.082146052,2.93200898
102.24,-6.292503204,29.1331038,,102.24,-7.154337962,33.12323628,,0.861834757,-3.990132485,,4.082146052,2.92886898
102.42,-6.383949979,29.11320175,,102.42,-7.258309483,33.1006084,,0.874359504,-3.987406657,,4.082146052,2.92572898
102.6,-6.475333811,29.09301266,,102.6,-7.362209441,33.07765417,,0.88687563,-3.984641516,,4.082146052,2.92258898
102.78,-6.566653798,29.07253672,,102.78,-7.46603681,33.05437381,,0.899383012,-3.981837088,,4.082146052,2.91944898
102.96,-6.657909041,29.05177414,,102.96,-7.569790567,33.03076754,,0.911881526,-3.9789934,,4.082146052,2.91630898
103.14,-6.74909864,29.03072512,,103.14,-7.767558299,33.41155047,,1.018459659,-4.380825351,,4.497653925,2.91316898
103.32,-6.840221695,29.00938987,,103.32,-7.964445628,33.77722515,,1.124223933,-4.767835287,,4.898584773,2.91002898
103.5,-6.931277309,28.9877686,,103.5,-8.070466678,33.75205032,,1.139189369,-4.764281725,,4.898584773,2.90688898
103.68,-7.022264583,28.96586152,,103.68,-8.176408156,33.72654271,,1.154143573,-4.76068119,,4.898584773,2.90374898
103.86,-7.11318262,28.94366885,,103.86,-8.282269018,33.70070256,,1.169086398,-4.757033716,,4.898584773,2.90060898
104.04,-7.204030525,28.9211908,,104.04,-8.38804822,33.67453014,,1.184017696,-4.753339339,,4.898584773,2.89746898
104.22,-7.2948074,28.89842761,,104.22,-8.49374472,33.64802571,,1.19893732,-4.749598097,,4.898584773,2.89432898
104.4,-7.385512352,28.87537949,,104.4,-8.599357475,33.62118951,,1.213845123,-4.745810025,,4.898584773,2.89118898
104.58,-7.476144485,28.85204667,,104.58,-8.704885443,33.59402183,,1.228740958,-4.741975162,,4.898584773,2.88804898
104.76,-7.566702907,28.82842938,,104.76,-8.810327585,33.56652292,,1.243624678,-4.738093545,,4.898584773,2.88490898
104.94,-7.657186724,28.80452785,,104.94,-8.915682861,33.53869306,,1.258496136,-4.734165212,,4.898584773,2.88176898
105.12,-7.747595045,28.78034233,,105.12,-9.020950231,33.51053253,,1.273355187,-4.730190202,,4.898584773,2.87862898
105.3,-7.837926977,28.75587304,,105.3,-9.126128659,33.48204159,,1.288201682,-4.726168554,,4.898584773,2.87548898
105.48,-7.928181631,28.73112022,,105.48,-9.231217107,33.45322053,,1.303035476,-4.722100309,,4.898584773,2.87234898
105.66,-8.018358116,28.70608414,,105.66,-9.336214539,33.42406964,,1.317856423,-4.717985505,,4.898584773,2.86920898
105.84,-8.108455543,28.68076502,,105.84,-9.441119919,33.3945892,,1.332664377,-4.713824184,,4.898584773,2.86606898
106.02,-8.198473024,28.65516312,,106.02,-9.660180191,33.76409709,,1.461707167,-5.108933966,,5.313924549,2.86292898
106.2,-8.515447352,29.41349729,,106.2,-9.766151659,33.73359772,,1.250704306,-4.320100426,,4.497502524,2.85978898
106.38,-8.607763603,29.38661383,,106.38,-9.872026836,33.70276575,,1.264263234,-4.316151924,,4.497502524,2.85664898
106.56,-8.699994984,29.35944063,,106.56,-9.97780468,33.67160149,,1.277809696,-4.312160866,,4.497502524,2.85350898
106.74,-8.792140587,29.33197795,,106.74,-10.08348415,33.64010524,,1.29134356,-4.308127292,,4.497502524,2.85036898
106.92,-9.001855367,29.69230989,,106.92,-10.30543618,33.99212632,,1.303580817,-4.299816429,,4.493077372,2.84722898
107.1,-9.095044689,29.66389773,,107.1,-10.29454378,33.57611803,,1.199499092,-3.912220292,,4.091975768,2.84408898
107.28,-9.188144338,29.6351931,,107.28,-10.39992187,33.54362769,,1.21177753,-3.908434584,,4.091975768,2.84094898
107.46,-9.281153396,29.60619628,,107.46,-10.62518005,33.89354239,,1.344026652,-4.287346106,,4.493077372,2.83780898
107.64,-9.374070946,29.57690756,,107.64,-10.8569903,34.25578922,,1.482919354,-4.678881662,,4.908256658,2.83466898
107.82,-9.592269318,29.93863228,,107.82,-10.96449978,34.22152945,,1.37223046,-4.282897173,,4.497357516,2.83152898
108,-9.686229181,29.90836501,,108,-11.07190115,34.18693227,,1.38567197,-4.278567263,,4.497357516,2.82838898
108.18,-9.780093542,29.87780286,,108.18,-11.17919336,34.15199803,,1.399099818,-4.274195167,,4.497357516,2.82524898
108.36,-9.873861475,29.84694612,,108.36,-11.28637535,34.11672705,,1.412513872,-4.26978093,,4.497357516,2.82210898
108.54,-9.967532056,29.81579511,,108.54,-11.39344605,34.08111971,,1.425913999,-4.265324595,,4.497357516,2.81896898
108.72,-10.06110436,29.78435013,,108.72,-11.50040443,34.04517633,,1.439300066,-4.260826205,,4.497357516,2.81582898
108.9,-10.15457747,29.75261148,,108.9,-11.60724941,34.00889728,,1.452671943,-4.256285805,,4.497357516,2.81268898
109.08,-10.24795045,29.72057948,,109.08,-11.71397995,33.97228292,,1.466029497,-4.25170344,,4.497357516,2.80954898
109.26,-10.3412224,29.68825446,,109.26,-11.95862163,34.33158947,,1.617399234,-4.643335011,,4.916964542,2.80640898
109.44,-10.43439239,29.65563671,,109.44,-12.06636369,34.29387021,,1.631971309,-4.638233495,,4.916964542,2.80326898
109.62,-10.66328054,30.00490707,,109.62,-12.17398678,34.25581283,,1.510706249,-4.250905758,,4.511367103,2.80012898
109.8,-10.75744322,29.97127651,,109.8,-12.28148984,34.2174177,,1.524046624,-4.246141192,,4.511367103,2.79698898
109.98,-10.99150212,30.32359172,,109.98,-12.38887181,34.1786852,,1.397369697,-3.855093482,,4.100535066,2.79384898
110.16,-11.08666385,30.28892897,,110.16,-12.49613164,34.13961571,,1.409467782,-3.850686743,,4.100535066,2.79070898
110.34,-11.18171628,30.25396758,,110.34,-12.60326825,34.10020962,,1.42155197,-3.846242039,,4.100535066,2.78756898
110.52,-11.27665846,30.2187079,,110.52,-12.7102806,34.06046732,,1.433622142,-3.841759412,,4.100535066,2.78442898
110.7,-11.37148945,30.18315028,,110.7,-12.81716763,34.02038919,,1.44567818,-3.837238907,,4.100535066,2.78128898
110.88,-11.46620833,30.14729507,,110.88,-12.92392829,33.97997563,,1.457719963,-3.832680568,,4.100535066,2.77814898
111.06,-11.56081415,30.11114261,,111.06,-13.03056153,33.93922705,,1.469747374,-3.82808444,,4.100535066,2.77500898
111.24,-11.65530599,30.07469327,,111.24,-13.13706629,33.89814384,,1.481760294,-3.823450569,,4.100535066,2.77186898
111.42,-11.74968292,30.03794741,,111.42,-13.24344152,33.85672641,,1.493758604,-3.818779001,,4.100535066,2.76872898
111.6,-11.84394399,30.00090539,,111.6,-13.50533876,34.20924571,,1.661394762,-4.208340319,,4.524418283,2.76558898
111.78,-12.08823492,30.34042259,,111.78,-13.61268903,34.16667037,,1.524454111,-3.826247774,,4.118753739,2.76244898
111.96,-12.1834441,30.30231603,,111.96,-13.71990509,34.12375816,,1.536460994,-3.821442133,,4.118753739,2.75930898
112.14,-12.27853315,30.26391069,,112.14,-13.82698588,34.0805095,,1.548452728,-3.816598814,,4.118753739,2.75616898
112.32,-12.52912462,30.60535415,,112.32,-13.93393034,34.03692483,,1.404805722,-3.431570676,,3.707985493,2.75302898
112.5,-12.62516351,30.56586189,,112.5,-14.04073742,33.99300457,,1.415573911,-3.427142676,,3.707985493,2.74988898
112.68,-12.72107792,30.52606826,,112.68,-14.14740606,33.94874914,,1.426328142,-3.422680886,,3.707985493,2.74674898
112.86,-12.8168669,30.48597365,,112.86,-14.25393521,33.904159,,1.437068311,-3.41818535,,3.707985493,2.74360898
113.04,-12.91252952,30.44557847,,113.04,-14.36032383,33.85923458,,1.447794311,-3.413656112,,3.707985493,2.74046898
113.22,-13.00806482,30.4048831,,113.22,-14.6349264,34.2074884,,1.626861582,-3.802605299,,4.135998751,2.73732898
113.4,-13.10347187,30.36388795,,113.4,-14.57267525,33.76838466,,1.469203381,-3.404496709,,3.707985493,2.73418898
113.58,-13.19874972,30.32259343,,113.58,-14.67863596,33.72246007,,1.479886241,-3.399866635,,3.707985493,2.73104898
113.76,-13.29389744,30.28099994,,113.76,-14.95650686,34.06811172,,1.662609414,-3.787111776,,4.135998751,2.72790898
113.94,-13.38891409,30.23910789,,113.94,-14.89012217,33.62961386,,1.501208081,-3.390505968,,3.707985493,2.72476898
114.12,-13.65328449,30.57648044,,114.12,-15.17015826,33.97351368,,1.516873773,-3.39703324,,3.720314621,2.72162898
114.3,-13.74922717,30.53345846,,114.3,-15.27676013,33.92571198,,1.527532962,-3.392253517,,3.720314621,2.71848898
114.48,-13.84503429,30.49013543,,114.48,-15.38321138,33.87757578,,1.53817709,-3.387440349,,3.720314621,2.71534898
114.66,-13.94070491,30.44651179,,114.66,-15.48951096,33.82910557,,1.548806052,-3.382593781,,3.720314621,2.71220898
114.84,-14.03623807,30.40258795,,114.84,-15.59565782,33.78030181,,1.559419744,-3.377713863,,3.720314621,2.70906898
115.02,-14.13163285,30.35836436,,115.02,-15.70165091,33.731165,,1.57001806,-3.372800641,,3.720314621,2.70592898
115.2,-14.22688829,30.31384144,,115.2,-15.80748919,33.68169561,,1.580600897,-3.367854165,,3.720314621,2.70278898
115.38,-14.32200346,30.26901965,,115.38,-16.09793783,34.02239063,,1.775934368,-3.753370988,,4.152317022,2.69964898
115.56,-14.41697742,30.22389941,,115.56,-16.2046886,33.97167547,,1.787711179,-3.74777606,,4.152317022,2.69650898
115.74,-14.51180923,30.17848118,,115.74,-16.3112796,33.92062536,,1.799470363,-3.742144181,,4.152317022,2.69336898
115.92,-14.60649797,30.1327654,,115.92,-16.41770977,33.8692408,,1.811211805,-3.736475405,,4.152317022,2.69022898
116.1,-14.70104269,30.08675252,,116.1,-16.52397808,33.81752231,,1.82293539,-3.730769789,,4.152317022,2.68708898
116.28,-14.79544246,30.040443,,116.28,-16.63008347,33.76547039,,1.834641001,-3.725027389,,4.152317022,2.68394898
116.46,-14.88969636,29.99383729,,116.46,-16.92982823,34.10348344,,2.040131867,-4.109646147,,4.588172784,2.68080898
116.64,-14.98380345,29.94693586,,116.64,-17.03682953,34.05015574,,2.053026078,-4.103219884,,4.588172784,2.67766898
116.82,-15.07776281,29.89973916,,116.82,-17.14366286,33.99649233,,2.065900046,-4.096753165,,4.588172784,2.67452898
117,-15.17157351,29.85224767,,117,-17.95010433,35.31940573,,2.778530828,-5.467158064,,6.132703389,2.67138898
117.18,-15.26523462,29.80446184,,117.18,-18.0609186,35.26286838,,2.795683979,-5.458406539,,6.132703389,2.66824898
117.36,-15.35874522,29.75638215,,117.36,-18.17155478,35.20598335,,2.812809565,-5.449601197,,6.132703389,2.66510898
117.54,-15.45210439,29.70800908,,117.54,-18.28201181,35.1487512,,2.829907418,-5.440742124,,6.132703389,2.66196898
117.72,-15.54531121,29.65934309,,117.72,-18.39228858,35.0911725,,2.846977369,-5.431829408,,6.132703389,2.65882898
117.9,-15.63836476,29.61038468,,117.9,-18.50238401,35.03324782,,2.864019251,-5.422863136,,6.132703389,2.65568898
118.08,-16.11016236,30.27313444,,118.08,-18.79910305,35.32601107,,2.688940687,-5.052876629,,5.723806797,2.65254898
118.26,-16.20514043,30.22239937,,118.26,-18.90993387,35.26680783,,2.704793437,-5.04440846,,5.723806797,2.64940898
118.44,-16.29995872,30.17136632,,118.44,-19.02057824,35.20725688,,2.72061952,-5.035890555,,5.723806797,2.64626898
118.62,-16.3946163,30.1200358,,118.62,-19.13103508,35.1473588,,2.736418778,-5.027322997,,5.723806797,2.64312898
118.8,-16.48911223,30.0684083,,118.8,-19.24130329,35.08711417,,2.752191056,-5.018705873,,5.723806797,2.63998898
118.98,-16.98288012,30.73947163,,118.98,-19.35138179,35.02652361,,2.368501668,-4.287051979,,4.897817353,2.63684898
119.16,-17.07931818,30.68599393,,119.16,-19.4612695,34.9655877,,2.381951313,-4.279593762,,4.897817353,2.63370898
119.34,-17.17558785,30.63221369,,119.34,-19.57096532,34.90430704,,2.395377473,-4.272093349,,4.897817353,2.63056898
119.52,-17.27168817,30.57813142,,119.52,-19.68046818,34.84268224,,2.408780015,-4.264550816,,4.897817353,2.62742898
119.7,-17.3676182,30.52374766,,119.7,-19.78977701,34.7807139,,2.422158808,-4.256966236,,4.897817353,2.62428898
119.88,-17.66283082,30.81705816,,119.88,-19.89889071,34.71840264,,2.236059883,-3.901344476,,4.496715748,2.62114898
120.06,-17.75950915,30.76144505,,120.06,-20.00780822,34.65574907,,2.248299061,-3.894304027,,4.496715748,2.61800898
120.24,-17.85601238,30.70552863,,120.24,-20.31860501,34.94024838,,2.462592626,-4.234719755,,4.898695116,2.61486898
120.42,-17.95233956,30.64930947,,120.42,-20.42821704,34.87627582,,2.475877484,-4.22696635,,4.898695116,2.61172898
120.6,-18.25473779,30.94238541,,120.6,-20.53762766,34.81195939,,2.282889874,-3.86957398,,4.492793003,2.60858898
120.78,-18.35180672,30.88491309,,120.78,-20.85432582,35.09649215,,2.502519099,-4.211579058,,4.898979486,2.60544898
120.96,-18.65951672,31.17941258,,120.96,-20.96442582,35.03083665,,2.304909101,-3.85142407,,4.488437738,2.60230898
121.14,-18.75732793,31.12066809,,121.14,-21.07431912,34.96483577,,2.31699119,-3.84416768,,4.488437738,2.59916898
121.32,-18.85495419,31.06161676,,121.32,-21.18400463,34.89849015,,2.329050434,-3.836873389,,4.488437738,2.59602898
121.5,-18.95239456,31.00225917,,121.5,-21.29348127,34.83180044,,2.341086715,-3.829541267,,4.488437738,2.59288898
121.68,-19.04964806,30.94259592,,121.68,-21.40274797,34.76476731,,2.353099914,-3.822171388,,4.488437738,2.58974898
121.86,-19.14671374,30.88262758,,121.86,-21.51180365,34.6973914,,2.365089912,-3.814763824,,4.488437738,2.58660898
122.04,-19.46338651,31.17440059,,122.04,-21.62064723,34.6296734,,2.157260728,-3.455272807,,4.07341184,2.58346898
122.22,-19.56117801,31.11313198,,122.22,-21.72927765,34.56161396,,2.168099632,-3.448481986,,4.07341184,2.58032898
122.4,-19.65877665,31.0515566,,122.4,-21.83769381,34.49321376,,2.178917159,-3.441657164,,4.07341184,2.57718898
122.58,-19.75618147,30.98967506,,122.58,-22.16644002,34.77042235,,2.410258554,-3.780747283,,4.483681112,2.57404898
122.76,-19.85339149,30.92748798,,122.76,-22.49928061,35.04923735,,2.645889116,-4.121749367,,4.89791252,2.57090898
122.94,-19.95040577,30.86499597,,122.94,-22.38435974,34.63053237,,2.433953963,-3.765536406,,4.483681112,2.56776898
123.12,-20.4924997,31.48635878,,123.12,-22.49298908,34.56007488,,2.000489376,-3.073716098,,3.667381681,2.56462898
123.3,-20.363866,31.07484988,,123.3,-22.60139665,34.48927664,,2.237530648,-3.414426759,,4.082260831,2.56148898
123.48,-20.68982864,31.35704584,,123.48,-22.93771281,34.76388928,,2.247884166,-3.406843434,,4.081613089,2.55834898
123.66,-20.78818761,31.29192531,,123.66,-23.04675816,34.6916936,,2.258570556,-3.399768294,,4.081613089,2.55520898
123.84,-20.88634161,31.22649624,,123.84,-23.15557629,34.61915588,,2.269234676,-3.392659634,,4.081613089,2.55206898
124.02,-20.98428968,31.1607593,,124.02,-23.2641661,34.54627682,,2.279876423,-3.385517524,,4.081613089,2.54892898
124.2,-21.08203086,31.09471512,,124.2,-24.2887506,35.82443199,,3.206719748,-4.729716872,,5.714304264,2.54578898
124.38,-21.17956417,31.02836436,,124.38,-24.62801093,36.08038817,,3.448446761,-5.052023815,,6.116758103,2.54264898
124.56,-21.51426368,31.30713111,,124.56,-24.74118175,36.00287848,,3.226918071,-4.695747371,,5.697634914,2.53950898
124.74,-21.61246185,31.23942209,,124.74,-24.85410864,35.92501381,,3.241646786,-4.685591716,,5.697634914,2.53636898
124.92,-21.71044693,31.17140507,,124.92,-24.96679047,35.84679493,,3.256343539,-4.675389863,,5.697634914,2.53322898
125.1,-22.03624137,31.4282898,,125.1,-24.84817768,35.43869918,,2.811936306,-4.010409381,,4.897996447,2.53008898
125.28,-22.1348174,31.35894118,,125.28,-25.19141454,35.68929765,,3.056597136,-4.330356472,,5.300450286,2.52694898
125.46,-22.2331752,31.28928337,,125.46,-25.30335456,35.6100208,,3.070179365,-4.320737425,,5.300450286,2.52380898
125.64,-22.33131378,31.21931707,,125.64,-25.4150451,35.53039285,,3.083731323,-4.311075778,,5.300450286,2.52066898
125.82,-22.42923219,31.14904295,,125.82,-25.52648506,35.45041458,,3.097252876,-4.301371624,,5.300450286,2.51752898
126,-22.52692945,31.07846172,,126,-25.63767334,35.37008678,,3.110743892,-4.291625061,,5.300450286,2.51438898
126.18,-22.86118252,31.33208686,,126.18,-25.74860884,35.28941025,,2.887426322,-3.957323391,,4.898738531,2.51124898
126.36,-23.20487972,31.59430682,,126.36,-25.85929047,35.20838579,,2.654410748,-3.614078962,,4.484134606,2.50810898
126.54,-23.30397129,31.52128787,,126.54,-25.96971714,35.12701418,,2.665745852,-3.605726309,,4.484134606,2.50496898
126.72,-23.40283309,31.44795812,,126.72,-26.3224755,35.37127766,,2.919642413,-3.92331954,,4.890475236,2.50182898
126.9,-23.50146414,31.37431832,,126.9,-26.18980124,34.96323275,,2.688337098,-3.588914433,,4.484134606,2.49868898
127.08,-23.59986348,31.30036917,,127.08,-26.2994565,34.88082455,,2.699593018,-3.580455376,,4.484134606,2.49554898
127.26,-23.69803014,31.22611142,,127.26,-27.40490653,36.11053998,,3.706876396,-4.884428566,,6.131767692,2.49240898
127.44,-24.29149949,31.80025764,,127.44,-27.77363007,36.35875143,,3.482130584,-4.558493796,,5.736296636,2.48926898
127.62,-24.14885755,31.40858713,,127.62,-27.88765945,36.27136314,,3.738801895,-4.862776007,,6.13394083,2.48612898
127.8,-24.2473613,31.33260501,,127.8,-28.26105134,36.51912253,,4.013690033,-5.186517528,,6.558175947,2.48298898
127.98,-24.08835058,30.926009,,127.98,-28.37558187,36.43020295,,4.287231288,-5.504193944,,6.976854814,2.47984898
128.16,-24.18533934,30.85021925,,128.16,-28.48983264,36.34092417,,4.304493294,-5.490704926,,6.976854814,2.47670898
128.34,-24.28208964,30.77412532,,128.34,-28.86862727,36.58691514,,4.586537623,-5.812789824,,7.404380656,2.47356898
128.52,-24.37860053,30.69772797,,128.52,-29.22477994,36.80007569,,4.84617941,-6.102347714,,7.792567132,2.47042898
128.7,-24.73627469,30.94807556,,128.7,-29.60691236,37.0418332,,4.870637675,-6.093757637,,7.801089251,2.46728898
128.88,-24.83332954,30.87025122,,128.88,-29.96661452,37.25142522,,5.133284976,-6.381173999,,8.189627357,2.46414898
129.06,-24.93013955,30.79212251,,129.06,-30.35205326,37.48892543,,5.42191371,-6.696802915,,8.616514235,2.46100898
129.24,-25.02670375,30.7136902,,129.24,-30.74123768,37.72677616,,5.714533925,-7.013085956,,9.046506099,2.45786898
129.42,-25.12302121,30.63495507,,129.42,-30.85954801,37.63006285,,5.736526807,-6.995107776,,9.046506099,2.45472898
129.6,-25.21909096,30.55591789,,129.6,-31.25318563,37.86693881,,6.034094677,-7.311020916,,9.47952137,2.45158898
