Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,,,,
270.53,0.07917229,-11.54673396,,270.53,0.082373432,-12.01359846,,-0.003201142,0.4668645,,0.466875474,-0.006856576,,,
270.71,0.115428585,-11.54642843,,270.71,0.120095663,-12.01328058,,-0.004667078,0.46685215,,0.466875478,-0.009996575,,,
270.89,0.161242029,-12.27357599,,270.89,0.164071052,-12.48891832,,-0.002829023,0.21534233,,0.215360912,-0.013136573,,,
271.07,0.199780199,-12.27300919,,271.07,0.203285382,-12.48834157,,-0.003505183,0.21533238,,0.215360907,-0.016276574,,,
271.25,0.2383164,-12.27232138,,271.25,0.242497708,-12.48764169,,-0.004181308,0.21532031,,0.215360905,-0.019416573,,,
271.43,0.28559345,-12.6590588,,271.43,0.292631715,-12.97103311,,-0.007038265,0.31197431,,0.312053693,-0.022556573,,,
271.61,0.325341421,-12.65809963,,271.61,0.33335925,-12.97005031,,-0.008017829,0.31195068,,0.312053701,-0.025696575,,,
271.79,0.365086185,-12.65701566,,271.79,0.374083497,-12.96893962,,-0.008997312,0.31192396,,0.312053695,-0.028836573,,,
271.97,0.404827349,-12.65580689,,271.97,0.414804057,-12.96770107,,-0.009976708,0.31189418,,0.312053704,-0.031976574,,,
272.15,0.458666734,-13.05589106,,272.15,0.455520526,-12.96633465,,0.003146208,-0.08955641,,0.089611658,3.106476076,,,
272.33,0.499659904,-13.05438649,,272.33,0.496232505,-12.9648404,,0.003427399,-0.08954609,,0.089611658,3.103336078,,,
272.51,0.540648147,-13.05275321,,272.51,0.53693959,-12.96321832,,0.003708557,-0.08953489,,0.089611662,3.100196072,,,
272.69,0.581631059,-13.05099123,,272.69,0.577641382,-12.96146843,,0.003989677,-0.0895228,,0.089611658,3.09705608,,,
272.87,0.622608237,-13.04910057,,272.87,0.618337478,-12.95959074,,0.004270759,-0.08950983,,0.089611657,3.093916073,,,
273.05,0.663579276,-13.04708125,,273.05,0.659027478,-12.95758527,,0.004551798,-0.08949598,,0.089611658,3.090776078,,,
273.23,0.704543772,-13.0449333,,273.23,0.726227098,-13.44640947,,-0.021683326,0.40147617,,0.402061291,-0.053956576,,,
273.41,0.745501322,-13.04265672,,273.41,0.768445174,-13.44406283,,-0.022943852,0.40140611,,0.402061296,-0.057096575,,,
273.59,0.786451522,-13.04025156,,273.59,0.810655674,-13.44158364,,-0.024204152,0.40133208,,0.402061288,-0.060236576,,,
273.77,0.827393968,-13.03771782,,273.77,1.060413792,-16.70954386,,-0.233019824,3.67182604,,3.679212512,-0.063376575,,,
273.95,0.868328255,-13.03505553,,273.95,1.112876446,-16.70613179,,-0.244548191,3.67107626,,3.679212514,-0.066516575,,,
274.13,0.909253982,-13.03226473,,274.13,1.165328127,-16.702555,,-0.256074145,3.67029027,,3.679212502,-0.069656575,,,
274.31,0.950170743,-13.02934543,,274.31,1.217768319,-16.69881354,,-0.267597576,3.66946811,,3.679212507,-0.072796575,,,
274.49,0.991078137,-13.02629766,,274.49,1.270196504,-16.69490743,,-0.279118367,3.66860977,,3.679212512,-0.075936575,,,
274.67,1.031975758,-13.02312147,,274.67,1.322612165,-16.69083672,,-0.290636407,3.66771525,,3.679212508,-0.079076575,,,
274.85,1.072863205,-13.01981687,,274.85,1.375014786,-16.68660144,,-0.302151581,3.66678457,,3.679212506,-0.082216575,,,
275.03,1.113740074,-13.0163839,,275.03,1.42740385,-16.68220164,,-0.313663776,3.66581774,,3.679212506,-0.085356575,,,
275.21,1.154605962,-13.01282259,,275.21,1.47977884,-16.67763736,,-0.325172878,3.66481477,,3.679212511,-0.088496575,,,
275.39,1.195460465,-13.00913298,,275.39,1.532139241,-16.67290864,,-0.336678776,3.66377566,,3.679212509,-0.091636575,,,
275.57,1.236303182,-13.00531511,,275.57,1.584484535,-16.66801554,,-0.348181353,3.66270043,,3.67921251,-0.094776575,,,
275.75,1.27713371,-13.00136901,,275.75,1.636814206,-16.6629581,,-0.359680496,3.66158909,,3.679212514,-0.097916575,,,
275.93,1.317951646,-12.99729472,,275.93,1.689127739,-16.65773637,,-0.371176093,3.66044165,,3.67921252,-0.101056575,,,
276.11,1.358756587,-12.99309229,,276.11,1.741424619,-16.65235039,,-0.382668032,3.6592581,,3.679212506,-0.104196575,,,
276.29,1.399548131,-12.98876175,,276.29,1.793704328,-16.64680024,,-0.394156197,3.65803849,,3.679212511,-0.107336575,,,
276.47,1.440325877,-12.98430314,,276.47,1.845966352,-16.64108595,,-0.405640475,3.65678281,,3.679212513,-0.110476575,,,
276.65,1.528074578,-13.39147694,,276.65,1.898210176,-16.63520759,,-0.370135598,3.24373065,,3.264780068,-0.113616575,,,
276.83,1.570116213,-13.38661278,,276.83,1.950435284,-16.62916521,,-0.380319071,3.24255243,,3.264780063,-0.116756575,,,
277.01,1.612142368,-13.38161663,,277.01,2.002641162,-16.62295887,,-0.390498794,3.24134224,,3.264780058,-0.119896575,,,
277.19,1.654152628,-13.37648854,,277.19,2.054827295,-16.61658864,,-0.400674667,3.2401001,,3.264780061,-0.123036575,,,
277.37,1.696146578,-13.37122857,,277.37,2.106993167,-16.61005458,,-0.410846589,3.23882601,,3.26478006,-0.126176575,,,
277.55,1.738123805,-13.36583676,,277.55,2.159138266,-16.60335675,,-0.421014461,3.23751999,,3.264780063,-0.129316575,,,
277.73,1.780083895,-13.36031317,,277.73,2.211262076,-16.59649521,,-0.431178181,3.23618204,,3.264780057,-0.132456575,,,
277.91,1.822026434,-13.35465785,,277.91,2.263364085,-16.58947004,,-0.441337651,3.23481219,,3.264780058,-0.135596575,,,
278.09,1.863951008,-13.34887086,,278.09,2.315443777,-16.58228131,,-0.451492769,3.23341045,,3.264780063,-0.138736575,,,
278.27,1.905857205,-13.34295226,,278.27,2.36750064,-16.57492908,,-0.461643435,3.23197682,,3.264780058,-0.141876575,,,
278.45,1.947744611,-13.3369021,,278.45,2.419534161,-16.56741343,,-0.47178955,3.23051133,,3.264780059,-0.145016575,,,
278.63,1.989612813,-13.33072044,,278.63,2.471543825,-16.55973443,,-0.481931012,3.22901399,,3.264780061,-0.148156575,,,
278.81,2.031461398,-13.32440735,,278.81,2.584310045,-16.95055579,,-0.552848647,3.62614844,,3.668050454,-0.151296575,,,
278.99,2.073289953,-13.31796289,,278.99,2.637521962,-16.94235751,,-0.564232009,3.62439462,,3.668050452,-0.154436575,,,
279.17,2.115098067,-13.31138711,,279.17,2.690707875,-16.93399218,,-0.575609808,3.62260507,,3.668050456,-0.157576575,,,
279.35,2.156885327,-13.30468009,,279.35,2.743867258,-16.92545989,,-0.586981931,3.6207798,,3.668050456,-0.160716575,,,
279.53,2.198651321,-13.29784189,,279.53,2.796999588,-16.91676072,,-0.598348267,3.61891883,,3.668050456,-0.163856575,,,
279.71,2.240395637,-13.29087258,,279.71,2.850104341,-16.90789476,,-0.609708704,3.61702218,,3.668050457,-0.166996575,,,
279.89,2.282117863,-13.28377223,,279.89,2.903180993,-16.8988621,,-0.62106313,3.61508987,,3.66805046,-0.170136575,,,
280.07,2.323817589,-13.27654091,,280.07,2.956229021,-16.88966281,,-0.632411432,3.6131219,,3.668050447,-0.173276576,,,
280.25,2.365494403,-13.26917868,,280.25,3.009247901,-16.88029701,,-0.643753498,3.61111833,,3.668050458,-0.176416575,,,
280.43,2.407147895,-13.26168563,,280.43,3.062237112,-16.87076477,,-0.655089217,3.60907914,,3.668050452,-0.179556575,,,
280.61,2.448777652,-13.25406182,,280.61,3.11519613,-16.86106619,,-0.666418478,3.60700437,,3.668050451,-0.182696575,,,
280.79,2.490383266,-13.24630733,,280.79,3.168124433,-16.85120137,,-0.677741167,3.60489404,,3.668050453,-0.185836575,,,
280.97,2.531964326,-13.23842224,,280.97,3.2210215,-16.8411704,,-0.689057174,3.60274816,,3.668050449,-0.188976575,,,
281.15,2.573520421,-13.23040662,,281.15,3.27388681,-16.83097339,,-0.700366389,3.60056677,,3.668050455,-0.192116575,,,
281.33,2.615051143,-13.22226056,,281.33,3.32671984,-16.82061043,,-0.711668697,3.59834987,,3.668050452,-0.195256575,,,
281.51,2.656556081,-13.21398413,,281.51,3.37952007,-16.81008162,,-0.722963989,3.59609749,,3.668050448,-0.198396576,,,
281.69,2.698034827,-13.20557741,,281.69,3.432286979,-16.79938707,,-0.734252152,3.59380966,,3.668050449,-0.201536575,,,
281.87,2.739486971,-13.19704049,,281.87,3.485020047,-16.78852689,,-0.745533076,3.5914864,,3.668050453,-0.204676575,,,
282.05,2.780912105,-13.18837346,,282.05,3.537718754,-16.77750119,,-0.756806649,3.58912773,,3.668050459,-0.207816575,,,
282.23,2.82230982,-13.17957639,,282.23,3.676861762,-17.17014912,,-0.854551942,3.99057273,,4.081045177,-0.210956575,,,
282.41,2.863679708,-13.17064938,,282.41,3.730757815,-17.15851915,,-0.867078107,3.98786977,,4.081045178,-0.214096575,,,
282.59,2.905021362,-13.16159252,,282.59,3.784617085,-17.14672,,-0.879595723,3.98512748,,4.081045169,-0.217236576,,,
282.77,2.946334374,-13.15240588,,282.77,3.83843904,-17.13475179,,-0.892104666,3.98234591,,4.08104517,-0.220376575,,,
282.95,2.987618335,-13.14308957,,282.95,3.892223149,-17.12261465,,-0.904604814,3.97952508,,4.081045176,-0.223516575,,,
283.13,3.02887284,-13.13364367,,283.13,3.945968883,-17.11030867,,-0.917096043,3.976665,,4.081045169,-0.226656576,,,
283.31,3.070097482,-13.12406828,,283.31,3.999675711,-17.097834,,-0.929578229,3.97376572,,4.08104517,-0.229796575,,,
283.49,3.111291854,-13.11436349,,283.49,4.053343104,-17.08519075,,-0.94205125,3.97082726,,4.081045171,-0.232936575,,,
283.67,3.152455549,-13.1045294,,283.67,4.106970533,-17.07237905,,-0.954514984,3.96784965,,4.081045172,-0.236076575,,,
283.85,3.193588163,-13.0945661,,283.85,4.160557468,-17.05939902,,-0.966969305,3.96483292,,4.081045175,-0.239216575,,,
284.03,3.234689289,-13.08447369,,284.03,4.214103383,-17.04625079,,-0.979414094,3.9617771,,4.08104518,-0.242356575,,,
284.21,3.275758523,-13.07425228,,284.21,4.267607747,-17.03293449,,-0.991849224,3.95868221,,4.081045175,-0.245496575,,,
284.39,3.316795459,-13.06390197,,284.39,4.321070035,-17.01945026,,-1.004274576,3.95554829,,4.081045172,-0.248636575,,,
284.57,3.463941354,-13.46604781,,284.57,4.374489719,-17.00579822,,-0.910548365,3.53975041,,3.654987181,-0.251776575,,,
284.75,3.506207598,-13.45510467,,284.75,4.427866273,-16.99197851,,-0.921658675,3.53687384,,3.654987178,-0.254916575,,,
284.93,3.548439273,-13.44402886,,284.93,4.481199169,-16.97799126,,-0.932759896,3.5339624,,3.654987178,-0.258056575,,,
285.11,3.590635961,-13.43282051,,285.11,4.534487883,-16.96383662,,-0.943851922,3.53101611,,3.654987171,-0.261196576,,,
285.29,3.632797247,-13.42147971,,285.29,4.587731888,-16.94951473,,-0.954934641,3.52803502,,3.654987178,-0.264336575,,,
285.47,3.674922715,-13.41000658,,285.47,4.64093066,-16.93502571,,-0.966007945,3.52501913,,3.654987171,-0.267476576,,,
285.65,3.71701195,-13.39840123,,285.65,4.694083675,-16.92036973,,-0.977071725,3.5219685,,3.654987178,-0.270616575,,,
285.83,3.759064536,-13.38666378,,285.83,4.747190407,-16.90554692,,-0.988125871,3.51888314,,3.654987181,-0.273756575,,,
286.01,3.80108006,-13.37479434,,286.01,4.800250335,-16.89055742,,-0.999170275,3.51576308,,3.654987178,-0.276896575,,,
286.19,3.843058107,-13.36279304,,286.19,4.853262934,-16.87540139,,-1.010204827,3.51260835,,3.65498717,-0.280036576,,,
286.37,3.884998262,-13.35065998,,286.37,4.906227682,-16.86007898,,-1.02122942,3.509419,,3.654987175,-0.283176576,,,
286.55,3.926900114,-13.33839529,,286.55,4.959144056,-16.84459034,,-1.032243942,3.50619505,,3.65498718,-0.286316575,,,
286.73,3.968763247,-13.32599909,,286.73,5.012011535,-16.82893561,,-1.043248288,3.50293652,,3.654987176,-0.289456575,,,
286.91,4.01058725,-13.31347149,,286.91,5.300278559,-17.59470698,,-1.289691309,4.28123549,,4.471272861,-0.292596575,,,
287.09,4.052371711,-13.30081264,,287.09,5.235196132,-17.18311346,,-1.182824421,3.88230082,,4.058489038,-0.295736575,,,
287.27,4.094116216,-13.28802264,,287.27,5.410668075,-17.5610745,,-1.316551859,4.27305186,,4.471272861,-0.298876575,,,
287.45,4.135820356,-13.27510163,,287.45,5.465783085,-17.54399846,,-1.329962729,4.26889683,,4.471272862,-0.302016575,,,
287.63,4.177483718,-13.26204973,,287.63,5.520844205,-17.52674944,,-1.343360487,4.26469971,,4.471272863,-0.305156575,,,
287.81,4.219105891,-13.24886708,,287.81,5.575850891,-17.50932761,,-1.356745,4.26046053,,4.471272853,-0.308296576,,,
287.99,4.260686466,-13.23555379,,287.99,5.630802601,-17.49173315,,-1.370116135,4.25617936,,4.471272858,-0.311436575,,,
288.17,4.302225032,-13.22211001,,288.17,5.685698794,-17.47396623,,-1.383473762,4.25185622,,4.471272857,-0.314576575,,,
288.35,4.343721181,-13.20853586,,288.35,5.740538929,-17.45602702,,-1.396817748,4.24749116,,4.471272859,-0.317716575,,,
288.53,4.385174501,-13.19483149,,288.53,5.795322464,-17.43791571,,-1.410147963,4.24308422,,4.471272859,-0.320856575,,,
288.71,4.426584586,-13.18099701,,288.71,5.85004886,-17.41963246,,-1.423464274,4.23863545,,4.471272863,-0.323996575,,,
288.89,4.467951027,-13.16703258,,288.89,5.904717576,-17.40117746,,-1.436766549,4.23414488,,4.471272859,-0.327136575,,,
289.07,4.509273415,-13.15293833,,289.07,5.959328075,-17.38255089,,-1.45005466,4.22961256,,4.471272853,-0.330276576,,,
289.25,4.550551344,-13.13871439,,289.25,6.013879816,-17.36375294,,-1.463328472,4.22503855,,4.471272857,-0.333416575,,,
289.43,4.591784406,-13.12436091,,289.43,6.068372264,-17.34478379,,-1.476587858,4.22042288,,4.47127286,-0.336556575,,,
289.61,4.632972195,-13.10987803,,289.61,6.12280488,-17.32564363,,-1.489832685,4.2157656,,4.471272864,-0.339696575,,,
289.79,4.94052197,-13.84164884,,289.79,6.177177127,-17.30633264,,-1.236655157,3.4646838,,3.678770149,-0.342836575,,,
289.97,4.98396032,-13.82606739,,289.97,6.23148847,-17.28685102,,-1.24752815,3.46078363,,3.67877015,-0.345976575,,,
290.15,5.027349531,-13.81034962,,290.15,6.285738373,-17.26719896,,-1.258388842,3.45684934,,3.678770153,-0.349116574,,,
290.33,5.070689173,-13.79449569,,290.33,6.339926301,-17.24737665,,-1.269237128,3.45288096,,3.678770149,-0.352256575,,,
290.51,5.113978821,-13.77850575,,290.51,6.39405172,-17.22738428,,-1.280072899,3.44887853,,3.67877014,-0.355396576,,,
290.69,5.157218047,-13.76237995,,290.69,6.448114097,-17.20722207,,-1.29089605,3.44484212,,3.678770154,-0.358536575,,,
290.87,5.200406425,-13.74611847,,290.87,6.502112897,-17.18689019,,-1.301706472,3.44077172,,3.678770143,-0.361676575,,,
291.05,5.243543529,-13.72972146,,291.05,6.55604759,-17.16638887,,-1.312504061,3.43666741,,3.678770147,-0.364816575,,,
291.23,5.141875571,-13.33770778,,291.23,6.609917642,-17.14571828,,-1.468042071,3.8080105,,4.08118751,-0.367956575,,,
291.41,5.329662215,-13.69652148,,291.41,6.663722524,-17.12487865,,-1.334060309,3.42835717,,3.678770147,-0.371096575,,,
291.59,5.372642948,-13.67971885,,291.59,6.717461703,-17.10387017,,-1.344818755,3.42415132,,3.67877014,-0.374236576,,,
291.77,5.415570709,-13.66278134,,291.77,6.771134652,-17.08269306,,-1.355563943,3.41991172,,3.678770145,-0.377376575,,,
291.95,5.458445074,-13.64570912,,291.95,6.82474084,-17.06134752,,-1.366295766,3.4156384,,3.678770148,-0.380516575,,,
292.13,5.501265621,-13.62850236,,292.13,6.878279738,-17.03983376,,-1.377014117,3.4113314,,3.678770148,-0.383656575,,,
292.31,5.544031928,-13.61116123,,292.31,6.93175082,-17.01815199,,-1.387718892,3.40699076,,3.678770143,-0.386796576,,,
292.49,5.586743573,-13.5936859,,292.49,7.145360877,-17.3861195,,-1.558617304,3.7924336,,4.100224446,-0.389936576,,,
292.67,5.629400135,-13.57607654,,292.67,7.199917977,-17.36359739,,-1.570517842,3.78752085,,4.100224443,-0.393076576,,,
292.85,5.672001194,-13.55833332,,292.85,7.254404089,-17.34090409,,-1.582402895,3.78257077,,4.100224451,-0.396216575,,,
293.03,5.714546328,-13.54045643,,293.03,7.308818676,-17.31803981,,-1.594272348,3.77758338,,4.100224447,-0.399356576,,,
293.21,5.75703512,-13.52244603,,293.21,7.363161201,-17.29500478,,-1.606126081,3.77255875,,4.100224446,-0.402496576,,,
293.39,5.79946715,-13.50430231,,293.39,7.417431128,-17.27179923,,-1.617963978,3.76749692,,4.100224442,-0.405636576,,,
293.57,5.841841999,-13.48602544,,293.57,7.471627922,-17.24842339,,-1.629785923,3.76239795,,4.100224444,-0.408776576,,,
293.75,5.884159251,-13.4676156,,293.75,7.525751048,-17.22487749,,-1.641591797,3.75726189,,4.10022445,-0.411916575,,,
293.93,5.926418486,-13.44907298,,293.93,7.579799975,-17.20116175,,-1.653381489,3.75208877,,4.100224443,-0.415056576,,,
294.11,5.96861929,-13.43039775,,294.11,7.633774167,-17.17727642,,-1.665154877,3.74687867,,4.100224449,-0.418196575,,,
294.29,6.010761246,-13.41159011,,294.29,7.687673093,-17.15322173,,-1.676911847,3.74163162,,4.100224448,-0.421336575,,,
294.47,6.223250165,-13.76969465,,294.47,7.741496222,-17.12899792,,-1.518246057,3.35930327,,3.686460301,-0.424476575,,,
294.65,6.266456256,-13.75008579,,294.65,7.795243023,-17.10460521,,-1.528786767,3.35451942,,3.686460297,-0.427616575,,,
294.83,6.309600562,-13.73034137,,294.83,7.848912966,-17.08004387,,-1.539312404,3.3497025,,3.686460296,-0.430756575,,,
295.01,6.352682658,-13.71046157,,295.01,7.902505523,-17.05531412,,-1.549822865,3.34485255,,3.686460293,-0.433896576,,,
295.19,6.395702119,-13.69044659,,295.19,7.956020163,-17.03041622,,-1.560318044,3.33996963,,3.686460298,-0.437036575,,,
295.37,6.438658521,-13.67029662,,295.37,8.009456361,-17.0053504,,-1.57079784,3.33505378,,3.686460304,-0.440176575,,,
295.55,6.481551441,-13.65001188,,295.55,8.062813588,-16.98011691,,-1.581262147,3.33010503,,3.686460293,-0.443316576,,,
295.73,6.524380455,-13.62959255,,295.73,8.11609132,-16.95471601,,-1.591710865,3.32512346,,3.686460294,-0.446456576,,,
295.91,6.567145141,-13.60903884,,295.91,8.16928903,-16.92914794,,-1.602143889,3.3201091,,3.686460291,-0.449596576,,,
296.09,6.609845078,-13.58835094,,296.09,8.222406194,-16.90341296,,-1.612561116,3.31506202,,3.686460301,-0.452736575,,,
296.27,6.652479845,-13.56752908,,296.27,8.275442289,-16.87751132,,-1.622962444,3.30998224,,3.686460297,-0.455876575,,,
296.45,6.695049021,-13.54657344,,296.45,8.328396791,-16.85144327,,-1.63334777,3.30486983,,3.686460298,-0.459016575,,,
296.63,6.737552187,-13.52548424,,296.63,8.381269179,-16.82520907,,-1.643716992,3.29972483,,3.686460295,-0.462156576,,,
296.81,6.779988923,-13.50426168,,296.81,8.792450624,-17.5126472,,-2.012461701,4.00838552,,4.485215332,-0.465296575,,,
296.99,7.559398999,-14.93950535,,296.99,8.8473969,-17.48495262,,-1.287997901,2.54544727,,2.852760137,-0.468436575,,,
297.17,7.427814016,-14.56574448,,297.17,8.902255946,-17.45708564,,-1.47444193,2.89134116,,3.245586651,-0.471576575,,,
297.35,7.473513761,-14.54234938,,297.35,8.957027218,-17.42904654,,-1.483513457,2.88669716,,3.245586645,-0.474716576,,,
297.53,7.51913982,-14.51881089,,297.53,9.011710178,-17.4008356,,-1.492570358,2.88202471,,3.24558665,-0.477856575,,,
297.71,7.564691744,-14.49512926,,297.71,9.066304286,-17.3724531,,-1.501612542,2.87732384,,3.245586651,-0.480996575,,,
297.89,7.793007959,-14.81898648,,297.89,9.120809004,-17.34389931,,-1.327801045,2.52491283,,2.85276014,-0.484136574,,,
298.07,7.839501082,-14.79444342,,298.07,9.175223795,-17.31517451,,-1.335722713,2.52073109,,2.852760136,-0.487276575,,,
298.25,7.885916911,-14.76975449,,298.25,9.229548121,-17.28627899,,-1.34363121,2.5165245,,2.852760135,-0.490416575,,,
298.43,7.932254987,-14.74491994,,298.43,9.283781448,-17.25721304,,-1.351526461,2.5122931,,2.852760136,-0.493556575,,,
298.61,7.978514856,-14.71994001,,298.61,9.337923241,-17.22797694,,-1.359408385,2.50803693,,2.852760137,-0.496696575,,,
298.79,8.024696059,-14.69481495,,298.79,9.391972966,-17.19857098,,-1.367276907,2.50375603,,2.852760137,-0.499836575,,,
298.97,8.070798142,-14.66954501,,298.97,9.445930089,-17.16899545,,-1.375131947,2.49945044,,2.852760133,-0.502976576,,,
299.15,8.11682065,-14.64413042,,299.15,9.49979408,-17.13925064,,-1.38297343,2.49512022,,2.852760141,-0.506116574,,,
299.33,8.16276313,-14.61857146,,299.33,9.553564407,-17.10933684,,-1.390801277,2.49076538,,2.852760132,-0.509256576,,,
299.51,8.208625128,-14.59286836,,299.51,9.607240539,-17.07925435,,-1.398615411,2.48638599,,2.85276013,-0.512396576,,,
299.69,8.254406192,-14.56702138,,299.69,9.660821948,-17.04900347,,-1.406415756,2.48198209,,2.852760133,-0.515536576,,,
299.87,8.300105872,-14.54103077,,299.87,9.918754425,-17.37675585,,-1.618648553,2.83572508,,3.265173788,-0.518676576,,,
300.05,8.345723716,-14.5148968,,300.05,9.973268451,-17.34552535,,-1.627544735,2.83062855,,3.265173786,-0.521816576,,,
300.23,8.593368486,-14.83758801,,300.23,10.02768415,-17.31412383,,-1.434315664,2.47653582,,2.861903404,-0.524956576,,,
300.41,8.639916072,-14.81053173,,300.41,10.08200097,-17.2825516,,-1.442084898,2.47201987,,2.861903403,-0.528096574,,,
300.59,8.895601549,-15.13940575,,300.59,10.13621839,-17.25080897,,-1.240616841,2.11140322,,2.448908676,-0.531236575,,,
300.77,8.943095351,-15.11139897,,300.77,10.19033587,-17.21889625,,-1.247240519,2.10749728,,2.448908675,-0.534376574,,,
300.95,8.990500978,-15.0832432,,300.95,10.24435288,-17.18681376,,-1.253851902,2.10357056,,2.448908674,-0.537516575,,,
301.13,9.037817963,-15.05493872,,301.13,10.29826889,-17.15456182,,-1.260450927,2.0996231,,2.448908676,-0.540656577,,,
301.31,9.085045838,-15.0264858,,301.31,10.35208335,-17.12214074,,-1.267037512,2.09565494,,2.448908672,-0.543796575,,,
301.49,9.132184139,-14.99788472,,301.49,10.40579575,-17.08955084,,-1.273611611,2.09166612,,2.448908674,-0.546936574,,,
301.67,9.179232399,-14.96913578,,301.67,10.45940556,-17.05679245,,-1.280173161,2.08765667,,2.448908674,-0.550076578,,,
301.85,9.226190157,-14.94023924,,301.85,10.51291223,-17.02386589,,-1.286722073,2.08362665,,2.448908677,-0.553216573,,,
302.03,9.273056948,-14.9111954,,302.03,10.56631526,-16.99077147,,-1.293258312,2.07957607,,2.448908674,-0.556356577,,,
302.21,9.31983231,-14.88200454,,302.21,10.6196141,-16.95750954,,-1.29978179,2.075505,,2.448908677,-0.559496574,,,
302.39,9.581751018,-15.19396966,,302.39,10.89706063,-17.27968179,,-1.315309612,2.08571213,,2.465813145,-0.562636576,,,
302.57,9.850694428,-15.51226888,,302.57,10.95126502,-17.2453799,,-1.100570592,1.73311102,,2.053029331,-0.565776572,,,
302.75,9.686971298,-15.14912276,,302.75,11.00536144,-17.21090796,,-1.318390142,2.0617852,,2.44726598,-0.568916576,,,
302.93,9.94791659,-15.45010104,,302.93,11.05934935,-17.17626634,,-1.11143276,1.7261653,,2.053029328,-0.572056576,,,
303.11,9.996380786,-15.41878847,,303.11,11.11322821,-17.14145536,,-1.116847424,1.72266689,,2.053029318,-0.575196575,,,
303.29,10.04474642,-15.38732387,,303.29,11.16699751,-17.10647538,,-1.12225109,1.71915151,,2.053029328,-0.578336575,,,
303.47,10.09301302,-15.35570757,,303.47,11.2206567,-17.07132673,,-1.12764368,1.71561916,,2.053029316,-0.581476577,,,
303.65,10.14118011,-15.32393986,,303.65,11.27420527,-17.03600977,,-1.13302516,1.71206991,,2.05302932,-0.584616578,,,
303.83,10.18924721,-15.29202106,,303.83,11.32764267,-17.00052484,,-1.13839546,1.70850378,,2.05302932,-0.587756575,,,
304.01,10.23721384,-15.25995149,,304.01,11.38096839,-16.96487229,,-1.14375455,1.7049208,,2.053029324,-0.590896579,,,
304.19,10.28507954,-15.22773146,,304.19,12.5862317,-18.63473741,,-2.30115216,3.40700595,,4.111324702,-0.594036574,,,
304.37,10.33284384,-15.1953613,,304.37,12.64468263,-18.59512484,,-2.31183879,3.39976354,,4.111324691,-0.597176574,,,
304.55,10.38050626,-15.16284131,,304.55,12.7030089,-18.55532893,,-2.32250264,3.39248762,,4.111324697,-0.600316575,,,
304.73,10.42806632,-15.13017182,,304.73,12.76120991,-18.51535007,,-2.33314359,3.38517825,,4.111324701,-0.603456576,,,
304.91,10.47552358,-15.09735316,,304.91,12.8192851,-18.47518866,,-2.34376152,3.3778355,,4.111324693,-0.606596575,,,
305.09,10.75406427,-15.39534892,,305.09,12.8772339,-18.43484509,,-2.12316963,3.03949617,,3.707611933,-0.609736576,,,
305.27,11.03968427,-15.69900329,,305.27,12.93505574,-18.39431977,,-1.89537147,2.69531648,,3.295021083,-0.612876575,,,
305.45,11.08892464,-15.66426135,,305.45,12.99275004,-18.35361308,,-1.9038254,2.68935173,,3.295021074,-0.616016575,,,
305.63,11.13805567,-15.62936496,,305.63,13.276331,-18.62987838,,-2.13827533,3.00051342,,3.684467692,-0.619156575,,,
305.81,11.18707689,-15.59431448,,305.81,13.33476327,-18.58809893,,-2.14768638,2.99378445,,3.684467685,-0.622296575,,,
305.99,11.23598781,-15.55911024,,305.99,13.39306407,-18.5461362,,-2.15707626,2.98702596,,3.684467679,-0.625436576,,,
306.17,11.28478794,-15.52375259,,306.17,13.45123282,-18.50399062,,-2.16644488,2.98023803,,3.684467687,-0.628576577,,,
306.35,11.33347681,-15.48824188,,306.35,13.50926894,-18.4616626,,-2.17579213,2.97342072,,3.684467692,-0.631716575,,,
306.53,11.38205394,-15.45257847,,306.53,13.56717187,-18.41915255,,-2.18511793,2.96657408,,3.684467687,-0.634856576,,,
306.71,11.68120672,-15.75487468,,306.71,13.62494103,-18.3764609,,-1.94373431,2.62158622,,3.263559005,-0.637996574,,,
306.89,11.73061936,-15.71811809,,306.89,13.93729782,-18.6748957,,-2.20667846,2.95677761,,3.689439478,-0.641136575,,,
307.07,11.77991634,-15.68120652,,307.07,13.99586819,-18.63104059,,-2.21595185,2.94983407,,3.689439475,-0.644276576,,,
307.25,11.82909717,-15.64414033,,307.25,14.28958903,-18.89817395,,-2.46049186,3.25403362,,4.079553284,-0.647416576,,,
307.43,11.87816138,-15.60691991,,307.43,14.34885875,-18.85321155,,-2.47069737,3.24629164,,4.079553273,-0.650556575,,,
307.61,11.92710847,-15.5695456,,307.61,14.407987,-18.80806327,,-2.48087853,3.23851767,,4.079553282,-0.653696574,,,
307.79,11.97593796,-15.53201779,,307.79,14.46697319,-18.76272954,,-2.49103523,3.23071175,,4.079553276,-0.656836575,,,
307.97,12.02464938,-15.49433684,,307.97,14.52581675,-18.71721083,,-2.50116737,3.22287399,,4.07955328,-0.659976575,,,
308.15,12.07324224,-15.45650312,,308.15,14.58451708,-18.67150756,,-2.51127484,3.21500444,,4.079553269,-0.663116575,,,
308.33,12.12171606,-15.418517,,308.33,14.64307362,-18.62562021,,-2.52135756,3.20710321,,4.079553278,-0.666256574,,,
